D s LL
0.01 0 -5.46090564519349
0.02 0 -5.59389498280419
0.05 0 -6.35532757583603
0.01 0.01 -5.24638576446292
0.02 0.01 -5.27705333312486
0.05 0.01 -5.9365883924225
0.01 0.02 -5.1258075410373
0.02 0.02 -5.02435984112696
0.05 0.02 -5.55181112313008
0.01 0.03 -5.12738167253067
0.02 0.03 -4.85535729765378
0.05 0.03 -5.21157116492654
0.01 0.04 -5.28781870748342
0.02 0.04 -4.79563623249524
0.05 0.04 -4.92981334906696
0.01 0.05 -5.65476068361558
0.02 0.05 -4.87869260214237
0.05 0.05 -4.72494331940976
0.01 0.06 -6.28972914159875
0.02 0.06 -5.14830226318918
0.05 0.06 -4.62126733363587
0.01 0.07 -7.27150518941049
0.02 0.07 -5.66148892692287
0.05 0.07 -4.65087781578103
0.01 0.08 -8.69961792751557
0.02 0.08 -6.49209624023866
0.05 0.08 -4.85609125229554
0.01 0.09 -10.6971692053648
0.02 0.09 -7.7348073459864
0.05 0.09 -5.2925322510476
0.01 0.1 -13.4115109874241
0.02 0.1 -9.50910224672312
0.05 0.1 -6.03289165492429
