D s LL
0.01 0 -18.0355433162708
0.02 0 -18.2206985008166
0.05 0 -19.1615196598581
0.01 0.01 -17.6086096833749
0.02 0.01 -17.7723548934983
0.05 0.01 -18.6840372921116
0.01 0.02 -17.2006375975972
0.02 0.02 -17.3391242316798
0.05 0.02 -18.2151070554442
0.01 0.03 -16.8165306745246
0.02 0.03 -16.9252923390127
0.05 0.03 -17.7573530024453
0.01 0.04 -16.4626788260247
0.02 0.04 -16.5365641280973
0.05 0.04 -17.3143207251108
0.01 0.05 -16.1474800542647
0.02 0.05 -16.1805955589835
0.05 0.05 -16.8908331815608
0.01 0.06 -15.8820643822632
0.02 0.06 -15.8677412076675
0.05 0.06 -16.493491914415
0.01 0.07 -15.6812993741648
0.02 0.07 -15.6121063640114
0.05 0.07 -16.0630811468965
0.01 0.08 -15.5651818267426
0.02 0.08 -15.4330246730422
0.05 0.08 -15.4769525113848
0.01 0.09 -15.560742043152
0.02 0.09 -15.3571169812561
0.05 0.09 -14.958747124641
0.01 0.1 -15.7045850283804
0.02 0.1 -15.4211083557248
0.05 0.1 -14.4502626584867
