D s LL
0.01 0 -7.95711764569989
0.02 0 -7.87228172125144
0.05 0 -7.43288186104333
0.01 0.01 -7.95711764569989
0.02 0.01 -7.83575623681913
0.05 0.01 -7.3982409824489
0.01 0.02 -7.95711764569989
0.02 0.02 -7.79936517264065
0.05 0.02 -7.36381082914106
0.01 0.03 -7.95711764569989
0.02 0.03 -7.76311374153118
0.05 0.03 -7.16079315500762
0.01 0.04 -7.95711764569989
0.02 0.04 -7.72700735420993
0.05 0.04 -6.70740756235675
0.01 0.05 -7.95711764569989
0.02 0.05 -7.44276344168001
0.05 0.05 -6.26624918441788
0.01 0.06 -7.95711764569989
0.02 0.06 -6.9893298984374
0.05 0.06 -5.84422579764375
0.01 0.07 -7.95711764569989
0.02 0.07 -6.54924123456737
0.05 0.07 -5.45221510407297
0.01 0.08 -7.78019560243271
0.02 0.08 -6.13007507493566
0.05 0.08 -5.10736763400382
0.01 0.09 -7.36136131355931
0.02 0.09 -5.74372145512201
0.05 0.09 -4.83675065173128
0.01 0.1 -6.95525650523717
0.02 0.1 -5.40880634419747
0.05 0.1 -4.68308122503187
