D s LL
0.01 0 -17.2601952674974
0.02 0 -15.9605335849267
0.05 0 -14.1497509540746
0.01 0.01 -16.7195542455636
0.02 0.01 -14.8405206337496
0.05 0.01 -13.0158444917275
0.01 0.02 -16.0409463668805
0.02 0.02 -13.9020949259976
0.05 0.02 -12.01502009347
0.01 0.03 -15.6940238916351
0.02 0.03 -13.3406885187047
0.05 0.03 -11.2612683559921
0.01 0.04 -15.8771270472975
0.02 0.04 -13.6294137338515
0.05 0.04 -10.9912561705063
0.01 0.05 -18.2263065272097
0.02 0.05 -16.0927184050993
0.05 0.05 -11.7431243252017
0.01 0.06 -26.459328738673
0.02 0.06 -24.9160261053821
0.05 0.06 -14.8956595275307
0.01 0.07 -45.9718177685706
0.02 0.07 -48.6457497602735
0.05 0.07 -24.3278679163765
0.01 0.08 -72.7849800209862
0.02 0.08 -77.6849146023538
0.05 0.08 -47.6780601378855
0.01 0.09 -89.3813189493572
0.02 0.09 -91.8652942673416
0.05 0.09 -77.0982705338493
0.01 0.1 -96.0467815931214
0.02 0.1 -98.0034153503523
0.05 0.1 -93.8003468635775
