D s LL
0.01 0 -314.394736366295
0.02 0 -315.984994482057
0.05 0 -316.993591915672
0.01 0.01 -292.472749759082
0.02 0.01 -300.40726381491
0.05 0.01 -312.080464199691
0.01 0.02 -240.327812314856
0.02 0.02 -239.013606764683
0.05 0.02 -250.187539541587
0.01 0.03 -289.572815082762
0.02 0.03 -270.726710956155
0.05 0.03 -275.897032466493
0.01 0.04 -804.280930558113
0.02 0.04 -679.15205840384
0.05 0.04 -483.091775447611
0.01 0.05 -1299.72828304599
0.02 0.05 -1215.72461058739
0.05 0.05 -1130.9588985509
0.01 0.06 -1543.43486311351
0.02 0.06 -1610.42424600028
0.05 0.06 -1492.53570988881
0.01 0.07 -1685.84087988118
0.02 0.07 -1721.95173610207
0.05 0.07 -1721.5915421663
0.01 0.08 -1787.057919075
0.02 0.08 -1811.78887765119
0.05 0.08 -1799.60338835881
0.01 0.09 -1904.75254590103
0.02 0.09 -1942.49249178762
0.05 0.09 -1953.49840679327
0.01 0.1 -2033.14943256095
0.02 0.1 -2097.11547437175
0.05 0.1 -2097.21650333843
