D s LL
0.01 0 -54.1982740860138
0.02 0 -54.1982740860138
0.05 0 -54.1982740860138
0.01 0.01 -54.1982740860138
0.02 0.01 -54.1982740860138
0.05 0.01 -54.1982740860138
0.01 0.02 -53.6219872686867
0.02 0.02 -53.2463658269935
0.05 0.02 -54.0319598332221
0.01 0.03 -52.2476744000883
0.02 0.03 -50.6611241200156
0.05 0.03 -51.2893574642504
0.01 0.04 -49.4850625347172
0.02 0.04 -47.1135205471986
0.05 0.04 -47.3415060164117
0.01 0.05 -46.4565427135603
0.02 0.05 -43.4515415824457
0.05 0.05 -42.5054298133096
0.01 0.06 -43.3740428334437
0.02 0.06 -40.2718125733573
0.05 0.06 -37.708108845719
0.01 0.07 -40.8458753082624
0.02 0.07 -37.555228008353
0.05 0.07 -33.2457264303734
0.01 0.08 -40.7147256202146
0.02 0.08 -36.6082215128956
0.05 0.08 -30.8777783777756
0.01 0.09 -46.6618051798089
0.02 0.09 -42.6222954416628
0.05 0.09 -33.9951355291486
0.01 0.1 -64.3345532841202
0.02 0.1 -65.7353966180082
0.05 0.1 -51.8406979839916
