D s LL
0.01 0 -62.0153300764339
0.02 0 -62.4372476894044
0.05 0 -63.2516230231795
0.01 0.01 -60.5304924849879
0.02 0.01 -60.6407581043057
0.05 0.01 -61.763915602556
0.01 0.02 -58.8896935281997
0.02 0.02 -56.6545493646611
0.05 0.02 -56.2595235950979
0.01 0.03 -55.6156092615168
0.02 0.03 -50.9545923515684
0.05 0.03 -49.2959193390319
0.01 0.04 -50.880168120074
0.02 0.04 -46.0438020719229
0.05 0.04 -40.6976076733051
0.01 0.05 -48.3688095501456
0.02 0.05 -42.9997384124635
0.05 0.05 -34.1678223292073
0.01 0.06 -57.5559875899757
0.02 0.06 -53.8628225167926
0.05 0.06 -44.3077542389283
0.01 0.07 -106.410150232587
0.02 0.07 -105.096807872287
0.05 0.07 -91.4546387447279
0.01 0.08 -179.328051693429
0.02 0.08 -195.706707666147
0.05 0.08 -231.179302731299
0.01 0.09 -214.831038577753
0.02 0.09 -272.644987388331
0.05 0.09 -383.635251132453
0.01 0.1 -248.630508043864
0.02 0.1 -349.596420223788
0.05 0.1 -473.411634594871
