D s LL
0.01 0 -22.3090161334136
0.02 0 -22.3226717691219
0.05 0 -22.718115819192
0.01 0.01 -21.9707628014155
0.02 0.01 -21.676353186733
0.05 0.01 -22.2178890004913
0.01 0.02 -21.2763196638155
0.02 0.02 -20.9855654602793
0.05 0.02 -21.5161921079686
0.01 0.03 -20.5967421072795
0.02 0.03 -20.311309108918
0.05 0.03 -20.8265806082801
0.01 0.04 -19.9383774732465
0.02 0.04 -19.6608893817789
0.05 0.04 -20.1545425675052
0.01 0.05 -19.3104575850593
0.02 0.05 -19.0450781835176
0.05 0.05 -19.5082354332075
0.01 0.06 -18.7265161794343
0.02 0.06 -18.4799020912662
0.05 0.06 -18.7037214375917
0.01 0.07 -18.2065623615801
0.02 0.07 -17.9894390885327
0.05 0.07 -17.8642582028364
0.01 0.08 -17.780438027942
0.02 0.08 -17.6102401811102
0.05 0.08 -17.0247525690183
0.01 0.09 -17.4930128205128
0.02 0.09 -17.3956246772871
0.05 0.09 -16.3164012470948
0.01 0.1 -17.4121228194229
0.02 0.1 -17.2190936429007
0.05 0.1 -15.8078021029738
