D s LL
0.01 0 -78.6741670209308
0.02 0 -79.9502734340551
0.05 0 -80.7098112488256
0.01 0.01 -68.0536323589165
0.02 0.01 -67.0969767037631
0.05 0.01 -67.5808746269848
0.01 0.02 -170.135172040887
0.02 0.02 -170.068720819518
0.05 0.02 -72.2369021265307
0.01 0.03 -232.508058598983
0.02 0.03 -225.195596127112
0.05 0.03 -222.591847393861
0.01 0.04 -338.368629875877
0.02 0.04 -310.572718355481
0.05 0.04 -289.456116126138
0.01 0.05 -357.543898962713
0.02 0.05 -367.891129030408
0.05 0.05 -344.647847962817
0.01 0.06 -375.087792052699
0.02 0.06 -437.803289861081
0.05 0.06 -450.397932529397
0.01 0.07 -428.682392551479
0.02 0.07 -460.117189935953
0.05 0.07 -463.856141156035
0.01 0.08 -460.252179864673
0.02 0.08 -466.290486339924
0.05 0.08 -466.290367417375
0.01 0.09 -469.557141800125
0.02 0.09 -469.842715738241
0.05 0.09 -466.206906702443
0.01 0.1 -477.292251168297
0.02 0.1 -471.636168467685
0.05 0.1 -466.437586662305
