D s LL
0.01 0 -15.64003750116
0.02 0 -15.7892737059215
0.05 0 -16.7630635387475
0.01 0.01 -15.3034071657249
0.02 0.01 -15.4195838958179
0.05 0.01 -16.3588904184306
0.01 0.02 -14.9886278191822
0.02 0.02 -15.0642390062282
0.05 0.02 -15.9608968932301
0.01 0.03 -14.700871187349
0.02 0.03 -14.6143996812464
0.05 0.03 -15.0079946108082
0.01 0.04 -14.4465700963868
0.02 0.04 -13.7074371423932
0.05 0.04 -13.6145907100916
0.01 0.05 -13.7164365670073
0.02 0.05 -12.6388595736165
0.05 0.05 -12.2733094074089
0.01 0.06 -12.969660604972
0.02 0.06 -11.4165495382971
0.05 0.06 -11.0214977801498
0.01 0.07 -12.2077263260226
0.02 0.07 -10.3208443602565
0.05 0.07 -9.92818037784171
0.01 0.08 -11.2556339212639
0.02 0.08 -9.43988838534723
0.05 0.08 -9.12487857331891
0.01 0.09 -10.5328553754859
0.02 0.09 -8.94178107216868
0.05 0.09 -8.87116205660929
0.01 0.1 -10.1913931079594
0.02 0.1 -9.15632345355153
0.05 0.1 -9.69712705093308
