D s LL
0.01 0 -7.64630926588568
0.02 0 -7.64630926588568
0.05 0 -7.64630926588568
0.01 0.01 -7.64630926588568
0.02 0.01 -7.64630926588568
0.05 0.01 -7.50310155645467
0.01 0.02 -7.64630926588568
0.02 0.02 -7.64630926588568
0.05 0.02 -7.32463896234272
0.01 0.03 -7.64630926588568
0.02 0.03 -7.5718831077277
0.05 0.03 -7.14858354335305
0.01 0.04 -7.64630926588568
0.02 0.04 -7.39280472525204
0.05 0.04 -6.97543975402077
0.01 0.05 -7.64630926588568
0.02 0.05 -7.21599588685777
0.05 0.05 -6.80581729190302
0.01 0.06 -7.64630926588568
0.02 0.06 -7.04192813592115
0.05 0.06 -6.64045281610623
0.01 0.07 -7.62438473653901
0.02 0.07 -6.8711701860497
0.05 0.07 -6.48023603017736
0.01 0.08 -7.44517162368031
0.02 0.08 -6.70440755167835
0.05 0.08 -6.32624094727687
0.01 0.09 -7.26817322748915
0.02 0.09 -6.54246596260436
0.05 0.09 -6.17976327885943
0.01 0.1 -7.09384130460499
0.02 0.1 -6.38633920788532
0.05 0.1 -6.04236501412983
