D s LL
0.01 0 -16.6759795124833
0.02 0 -16.7835164978982
0.05 0 -17.1029280581569
0.01 0.01 -16.6402902759473
0.02 0.01 -16.7465676824562
0.05 0.01 -17.0632066775145
0.01 0.02 -16.6050786530828
0.02 0.02 -16.7100425756438
0.05 0.02 -17.0237754200627
0.01 0.03 -16.5703636854676
0.02 0.03 -16.6739590117631
0.05 0.03 -16.9846491487633
0.01 0.04 -16.5361648166072
0.02 0.04 -16.6383352013114
0.05 0.04 -16.7544724428447
0.01 0.05 -16.5025018994186
0.02 0.05 -16.6031897379572
0.05 0.05 -16.1147091614075
0.01 0.06 -16.4693952037873
0.02 0.06 -16.5685416056181
0.05 0.06 -15.4877303201935
0.01 0.07 -16.4368654241815
0.02 0.07 -16.3171238697598
0.05 0.07 -14.892096626115
0.01 0.08 -16.4049336873076
0.02 0.08 -15.797847525668
0.05 0.08 -14.3489007921767
0.01 0.09 -16.3736215597902
0.02 0.09 -15.2974108445224
0.05 0.09 -13.8940864411076
0.01 0.1 -16.3429510558567
0.02 0.1 -14.8287727573293
0.05 0.1 -13.5890872899811
