D s LL
0.01 0 -28.9096766104953
0.02 0 -29.9026045323007
0.05 0 -31.5329647491171
0.01 0.01 -27.7532901530318
0.02 0.01 -28.5002881177542
0.05 0.01 -29.8619668875293
0.01 0.02 -26.7615926382491
0.02 0.02 -26.8340520606258
0.05 0.02 -27.9680540823421
0.01 0.03 -25.6692376822825
0.02 0.03 -25.377685361939
0.05 0.03 -25.8767005469205
0.01 0.04 -25.6437054079938
0.02 0.04 -24.3057193385106
0.05 0.04 -24.0110941800467
0.01 0.05 -28.7971931545109
0.02 0.05 -23.861992052779
0.05 0.05 -22.6010405496719
0.01 0.06 -43.2975681798409
0.02 0.06 -25.994746253985
0.05 0.06 -22.1520074519626
0.01 0.07 -76.6233640424483
0.02 0.07 -35.5722896221191
0.05 0.07 -23.8732500062935
0.01 0.08 -98.8577002537518
0.02 0.08 -62.8274152165562
0.05 0.08 -30.7141039729069
0.01 0.09 -117.230423113101
0.02 0.09 -97.2286651670739
0.05 0.09 -50.318073484147
0.01 0.1 -132.387470854437
0.02 0.1 -123.579215295517
0.05 0.1 -86.8373027936054
