D s LL
0.01 0 -296.189360304282
0.02 0 -308.223807704158
0.05 0 -321.468282180575
0.01 0.01 -908.87152225468
0.02 0.01 -308.099658070721
0.05 0.01 -229.167471021178
0.01 0.02 -1470.1533246177
0.02 0.02 -1276.08426530017
0.05 0.02 -561.51567313704
0.01 0.03 -1695.47662142109
0.02 0.03 -1716.19757872323
0.05 0.03 -1556.61440456772
0.01 0.04 -1815.90985188445
0.02 0.04 -1844.69188286563
0.05 0.04 -1764.2986812818
0.01 0.05 -1889.36999028738
0.02 0.05 -2000.60311138488
0.05 0.05 -2172.53446972162
0.01 0.06 -1966.72180529711
0.02 0.06 -2192.79048073487
0.05 0.06 -2397.54175053116
0.01 0.07 -2011.4426376372
0.02 0.07 -2344.63745747693
0.05 0.07 -2522.61288389776
0.01 0.08 -2082.22349978255
0.02 0.08 -2429.21584821287
0.05 0.08 -2631.51474875645
0.01 0.09 -2177.46623626335
0.02 0.09 -2474.69979432987
0.05 0.09 -2703.79761947351
0.01 0.1 -2267.75544198216
0.02 0.1 -2518.33629258583
0.05 0.1 -2745.70886878821
