D s LL
0.01 0 -14.6829963938203
0.02 0 -14.3460852763058
0.05 0 -14.2650333557711
0.01 0.01 -14.6004173537069
0.02 0.01 -14.2663934415412
0.05 0.01 -14.186118228973
0.01 0.02 -14.5185118887341
0.02 0.02 -14.1876435787152
0.05 0.02 -14.1082190532885
0.01 0.03 -14.4373405186219
0.02 0.03 -14.1099211263293
0.05 0.03 -14.0314290402408
0.01 0.04 -14.3569690356145
0.02 0.04 -14.0333190658234
0.05 0.04 -13.9558498029201
0.01 0.05 -14.2774689319498
0.02 0.05 -13.9579385471149
0.05 0.05 -13.8815920815213
0.01 0.06 -14.1989178562756
0.02 0.06 -13.8838895585781
0.05 0.06 -13.8087765254354
0.01 0.07 -14.1214000999764
0.02 0.07 -13.811291643256
0.05 0.07 -13.7375345351229
0.01 0.08 -14.0450071142202
0.02 0.08 -13.7402746628935
0.05 0.08 -13.6680091669342
0.01 0.09 -13.9698380583461
0.02 0.09 -13.6709796111179
0.05 0.09 -13.6003561039165
0.01 0.1 -13.8960003799841
0.02 0.1 -13.6035594767492
0.05 0.1 -13.5347446954436
