D s LL
0.01 0 -102.642421599519
0.02 0 -103.112924736112
0.05 0 -103.732586329012
0.01 0.01 -101.880785873146
0.02 0.01 -101.327277830242
0.05 0.01 -101.539665369733
0.01 0.02 -96.98640106888
0.02 0.02 -92.556542879848
0.05 0.02 -88.8753924802044
0.01 0.03 -123.200903251012
0.02 0.03 -122.219710789256
0.05 0.03 -79.5040147418113
0.01 0.04 -204.830362409389
0.02 0.04 -252.466139360607
0.05 0.04 -267.280122364536
0.01 0.05 -262.985152447649
0.02 0.05 -298.050714931986
0.05 0.05 -350.419227608034
0.01 0.06 -270.724196899188
0.02 0.06 -341.138960456716
0.05 0.06 -372.47793187064
0.01 0.07 -297.813143737605
0.02 0.07 -373.732033620644
0.05 0.07 -391.899203070039
0.01 0.08 -330.050003492973
0.02 0.08 -387.937698822605
0.05 0.08 -461.923693458717
0.01 0.09 -353.567896029283
0.02 0.09 -418.943980473494
0.05 0.09 -546.397110684621
0.01 0.1 -386.733143684818
0.02 0.1 -466.335526613888
0.05 0.1 -592.31147451038
