D s LL
0.01 0 -681.207910224299
0.02 0 -684.223273756801
0.05 0 -686.902428985528
0.01 0.01 -583.920206893197
0.02 0.01 -574.542186130113
0.05 0.01 -569.618615321969
0.01 0.02 -984.814990957098
0.02 0.02 -1008.72673067965
0.05 0.02 -1023.72545250069
0.01 0.03 -1749.7294679343
0.02 0.03 -1637.59481110883
0.05 0.03 -1513.74082923844
0.01 0.04 -2452.76743064818
0.02 0.04 -2499.22942457237
0.05 0.04 -2440.46300187534
0.01 0.05 -2982.60321966469
0.02 0.05 -2955.44005165961
0.05 0.05 -2920.32219068958
0.01 0.06 -3192.45440702436
0.02 0.06 -3211.54702816773
0.05 0.06 -3257.40520533302
0.01 0.07 -3276.65704473848
0.02 0.07 -3317.85225096105
0.05 0.07 -3381.71473075893
0.01 0.08 -3368.5917267888
0.02 0.08 -3413.64122301418
0.05 0.08 -3488.67217063064
0.01 0.09 -3445.08871141097
0.02 0.09 -3537.205773517
0.05 0.09 -3602.09208318528
0.01 0.1 -3555.22616007452
0.02 0.1 -3679.57026116397
0.05 0.1 -3769.06557338681
