D s LL
0.01 0 -19.8778838290866
0.02 0 -20.013222775117
0.05 0 -20.0520765343883
0.01 0.01 -19.591402778807
0.02 0.01 -19.7252769406511
0.05 0.01 -20.0520765343883
0.01 0.02 -19.310029334038
0.02 0.02 -19.4417683028798
0.05 0.02 -20.0520765343883
0.01 0.03 -19.035616095375
0.02 0.03 -19.1642916057189
0.05 0.03 -19.7701526877856
0.01 0.04 -18.7706808045868
0.02 0.04 -18.8950110331775
0.05 0.04 -19.4863642415902
0.01 0.05 -18.5186435113439
0.02 0.05 -18.6368627750216
0.05 0.05 -19.2083506235549
0.01 0.06 -18.2841465464669
0.02 0.06 -18.3938288110829
0.05 0.06 -18.9381631275112
0.01 0.07 -18.0734840550058
0.02 0.07 -18.1713058562329
0.05 0.07 -18.6785789090435
0.01 0.08 -17.8951740830161
0.02 0.08 -17.9766002021948
0.05 0.08 -18.4333561275032
0.01 0.09 -17.7607112705427
0.02 0.09 -17.8195865517455
0.05 0.09 -17.9473646002663
0.01 0.1 -17.6855385672268
0.02 0.1 -17.7135752666745
0.05 0.1 -17.3603294941087
