D s LL
0.01 0 -108.445968304304
0.02 0 -108.445968304304
0.05 0 -108.445968304304
0.01 0.01 -103.467989734771
0.02 0.01 -105.092110586094
0.05 0.01 -108.189857103111
0.01 0.02 -84.5063207136211
0.02 0.02 -84.3458972978504
0.05 0.02 -89.2335285365076
0.01 0.03 -74.432281556799
0.02 0.03 -63.5471557682254
0.05 0.03 -66.0045149879999
0.01 0.04 -218.325901818386
0.02 0.04 -192.56746718575
0.05 0.04 -108.444615216872
0.01 0.05 -338.609572088582
0.02 0.05 -303.844138802897
0.05 0.05 -278.33654285112
0.01 0.06 -501.982128942505
0.02 0.06 -502.143550947975
0.05 0.06 -420.123909460953
0.01 0.07 -585.169225417708
0.02 0.07 -588.005090061126
0.05 0.07 -561.780869963984
0.01 0.08 -622.539808105333
0.02 0.08 -642.093118313837
0.05 0.08 -655.013904104649
0.01 0.09 -682.677788169522
0.02 0.09 -705.273163542926
0.05 0.09 -697.760297170518
0.01 0.1 -734.752758215809
0.02 0.1 -762.66784263335
0.05 0.1 -768.430409711996
