D s LL
0.01 0 -28.6431661991239
0.02 0 -28.6431661991239
0.05 0 -28.6431661991239
0.01 0.01 -28.6431661991239
0.02 0.01 -28.6431661991239
0.05 0.01 -28.6431661991239
0.01 0.02 -28.6431661991239
0.02 0.02 -28.6431661991239
0.05 0.02 -28.6431661991239
0.01 0.03 -28.6431661991239
0.02 0.03 -28.6431661991239
0.05 0.03 -28.2550632545023
0.01 0.04 -28.6431661991239
0.02 0.04 -28.599811078286
0.05 0.04 -27.4002621374376
0.01 0.05 -28.6431661991239
0.02 0.05 -27.8040857279296
0.05 0.05 -26.3572697155177
0.01 0.06 -28.6431661991239
0.02 0.06 -26.7549611104192
0.05 0.06 -25.2013836676552
0.01 0.07 -28.2613166187027
0.02 0.07 -25.777534355201
0.05 0.07 -24.2494862447778
0.01 0.08 -27.4971193743794
0.02 0.08 -24.9303402874156
0.05 0.08 -23.6481000640674
0.01 0.09 -26.4634201314103
0.02 0.09 -24.2861798860876
0.05 0.09 -24.6448109769941
0.01 0.1 -25.5380860100629
0.02 0.1 -24.6844104575667
0.05 0.1 -30.3173212617715
