D s LL
0.01 0 -165.403040453444
0.02 0 -166.270153441741
0.05 0 -167.275905831508
0.01 0.01 -163.193578262135
0.02 0.01 -165.041230265701
0.05 0.01 -167.039161719861
0.01 0.02 -155.925595179162
0.02 0.02 -154.991940706347
0.05 0.02 -158.245251148368
0.01 0.03 -144.03796986571
0.02 0.03 -138.750417780542
0.05 0.03 -140.214221222275
0.01 0.04 -131.985531215759
0.02 0.04 -123.559994990839
0.05 0.04 -120.430178158204
0.01 0.05 -194.506285665557
0.02 0.05 -137.210366269928
0.05 0.05 -111.341409474135
0.01 0.06 -286.326389132299
0.02 0.06 -282.013048872797
0.05 0.06 -241.339082855407
0.01 0.07 -398.478859316984
0.02 0.07 -486.885900073963
0.05 0.07 -495.024026357011
0.01 0.08 -512.183572743438
0.02 0.08 -566.142250026922
0.05 0.08 -570.253804262499
0.01 0.09 -591.297558495489
0.02 0.09 -639.75797944177
0.05 0.09 -640.673094430954
0.01 0.1 -673.898151531197
0.02 0.1 -724.313333288752
0.05 0.1 -748.396777766307
