D s LL
0.01 0 -21.7393394121818
0.02 0 -21.7393394121818
0.05 0 -21.7393394121818
0.01 0.01 -21.7393394121818
0.02 0.01 -21.6330485995118
0.05 0.01 -21.7393394121818
0.01 0.02 -21.5695614200715
0.02 0.02 -21.2379433159532
0.05 0.02 -21.4112080639099
0.01 0.03 -21.1750667568076
0.02 0.03 -20.3623481601171
0.05 0.03 -19.9200198272397
0.01 0.04 -20.7892639210601
0.02 0.04 -18.6985785390338
0.05 0.04 -18.0420052794993
0.01 0.05 -19.5485073668266
0.02 0.05 -16.8457514215655
0.05 0.05 -16.2123481921336
0.01 0.06 -17.8663442167506
0.02 0.06 -15.1223999842896
0.05 0.06 -14.3191560029767
0.01 0.07 -16.0756281227288
0.02 0.07 -13.6509534249594
0.05 0.07 -12.7913828310988
0.01 0.08 -14.4721303191841
0.02 0.08 -12.4698013691398
0.05 0.08 -12.0369493072543
0.01 0.09 -13.2443824961994
0.02 0.09 -12.3805769311238
0.05 0.09 -13.0462633981376
0.01 0.1 -12.8001244385054
0.02 0.1 -14.9118211053438
0.05 0.1 -18.3935743127538
