D s LL
0.01 0 -17.0810297392071
0.02 0 -17.2602033818283
0.05 0 -18.2118075824064
0.01 0.01 -15.7685468315696
0.02 0.01 -15.9479174972972
0.05 0.01 -17.1530890140334
0.01 0.02 -14.4980833599468
0.02 0.02 -14.3625364710427
0.05 0.02 -15.286192652839
0.01 0.03 -13.0104668687407
0.02 0.03 -12.3138790556611
0.05 0.03 -13.1976886659366
0.01 0.04 -11.2272109636943
0.02 0.04 -10.4883733546747
0.05 0.04 -11.2770175679983
0.01 0.05 -10.2017130469347
0.02 0.05 -9.24583120852699
0.05 0.05 -9.77718766275562
0.01 0.06 -12.0078551003872
0.02 0.06 -9.75958797392218
0.05 0.06 -9.43659314618734
0.01 0.07 -25.3382119155762
0.02 0.07 -16.9575838516764
0.05 0.07 -12.8939142723635
0.01 0.08 -52.07871672635
0.02 0.08 -47.0027339727194
0.05 0.08 -31.876466494988
0.01 0.09 -68.9670048665306
0.02 0.09 -89.4716596401675
0.05 0.09 -82.2211358611564
0.01 0.1 -88.4559891995776
0.02 0.1 -113.606211295505
0.05 0.1 -114.07488249385
