D s LL
0.01 0 -17.8138420068901
0.02 0 -18.0829341386051
0.05 0 -18.9980846555898
0.01 0.01 -16.4587330355837
0.02 0.01 -16.463888918901
0.05 0.01 -17.1769943548447
0.01 0.02 -15.4582247757068
0.02 0.02 -15.0194976735346
0.05 0.02 -15.4961425082491
0.01 0.03 -15.1522379520356
0.02 0.03 -14.1043054104759
0.05 0.03 -14.1041859214256
0.01 0.04 -16.3467090703446
0.02 0.04 -14.2815615205997
0.05 0.04 -13.2645682874996
0.01 0.05 -22.0969065345425
0.02 0.05 -16.878939068919
0.05 0.05 -13.5183962614003
0.01 0.06 -41.4702358787381
0.02 0.06 -25.4248028873049
0.05 0.06 -16.0519783874288
0.01 0.07 -85.0303996535636
0.02 0.07 -49.859186765352
0.05 0.07 -23.6903029807659
0.01 0.08 -128.385420068274
0.02 0.08 -104.419361319602
0.05 0.08 -43.5145285455575
0.01 0.09 -171.228050845926
0.02 0.09 -167.236429426098
0.05 0.09 -88.8080945063146
0.01 0.1 -208.930813982673
0.02 0.1 -213.115599866764
0.05 0.1 -154.385268103111
