D s LL
0.01 0 -35.6190493963582
0.02 0 -35.7595519118515
0.05 0 -35.7595519118515
0.01 0.01 -33.3703263792569
0.02 0.01 -34.4911334490229
0.05 0.01 -35.7536857468809
0.01 0.02 -28.5614018032426
0.02 0.02 -29.1600730384583
0.05 0.02 -31.2210928491309
0.01 0.03 -23.3603108181984
0.02 0.03 -23.8977606300481
0.05 0.03 -25.8684036976649
0.01 0.04 -19.1154816082556
0.02 0.04 -19.2981403193242
0.05 0.04 -20.9744607718365
0.01 0.05 -19.796320888663
0.02 0.05 -16.943133400064
0.05 0.05 -17.475684707546
0.01 0.06 -52.8439977948921
0.02 0.06 -27.0748800969741
0.05 0.06 -19.4379154490116
0.01 0.07 -87.3405709823953
0.02 0.07 -74.5695287812112
0.05 0.07 -53.1446562392065
0.01 0.08 -176.650950476762
0.02 0.08 -155.750478874318
0.05 0.08 -121.670113005589
0.01 0.09 -246.907350142952
0.02 0.09 -241.475273756291
0.05 0.09 -200.2659612017
0.01 0.1 -291.465600245123
0.02 0.1 -292.688413985039
0.05 0.1 -271.011101009419
