D s LL
0.01 0 -13.532546354932
0.02 0 -13.6623744408554
0.05 0 -14.168628813541
0.01 0.01 -13.2635398087305
0.02 0.01 -13.3918095162037
0.05 0.01 -14.0480807593461
0.01 0.02 -13.0007552849984
0.02 0.02 -13.1268199517199
0.05 0.02 -13.7730579133095
0.01 0.03 -12.7462657902536
0.02 0.03 -12.8692457210795
0.05 0.03 -13.5020701763644
0.01 0.04 -12.5028303308314
0.02 0.04 -12.6215328959261
0.05 0.04 -13.2364342720682
0.01 0.05 -12.2741178935254
0.02 0.05 -12.3869318036192
0.05 0.05 -12.9778976763682
0.01 0.06 -12.065001545658
0.02 0.06 -12.1697584142811
0.05 0.06 -12.7287788387951
0.01 0.07 -11.8819415528432
0.02 0.07 -11.9757374960228
0.05 0.07 -12.4921523684575
0.01 0.08 -11.733478553617
0.02 0.08 -11.8124499104613
0.05 0.08 -12.272092905632
0.01 0.09 -11.6308571710466
0.02 0.09 -11.6899094614768
0.05 0.09 -11.9661701506483
0.01 0.1 -11.5887935328937
0.02 0.1 -11.6212950156086
0.05 0.1 -11.3735735535084
