D s LL
0.01 0 -330.941155971021
0.02 0 -333.163823321754
0.05 0 -334.515669795621
0.01 0.01 -291.604094444848
0.02 0.01 -281.491021102527
0.05 0.01 -272.286614280787
0.01 0.02 -324.275756481997
0.02 0.02 -188.202071832259
0.05 0.02 -175.365370208668
0.01 0.03 -995.447861850026
0.02 0.03 -916.487487980418
0.05 0.03 -873.46986972882
0.01 0.04 -1786.34386974567
0.02 0.04 -1839.04952635135
0.05 0.04 -1835.90950435765
0.01 0.05 -2021.84413284061
0.02 0.05 -2108.69597297829
0.05 0.05 -2067.94971507797
0.01 0.06 -2194.48669065067
0.02 0.06 -2207.46570630008
0.05 0.06 -2180.20238586294
0.01 0.07 -2228.70443618832
0.02 0.07 -2231.92933302922
0.05 0.07 -2226.47815573141
0.01 0.08 -2235.19678390677
0.02 0.08 -2234.99848477587
0.05 0.08 -2233.35103007545
0.01 0.09 -2236.61752436221
0.02 0.09 -2235.97404628805
0.05 0.09 -2235.07684297327
0.01 0.1 -2237.44871406677
0.02 0.1 -2237.17138180521
0.05 0.1 -2238.42424781638
