D s LL
0.01 0 -32.8303224655954
0.02 0 -30.6327011047301
0.05 0 -30.9984786700002
0.01 0.01 -29.1854542542907
0.02 0.01 -26.0555333691157
0.05 0.01 -26.1947022513092
0.01 0.02 -24.8977004094505
0.02 0.02 -21.4505888919468
0.05 0.02 -21.5746810005805
0.01 0.03 -20.5362892001469
0.02 0.03 -17.5219422994457
0.05 0.03 -17.4605895439779
0.01 0.04 -19.877065076271
0.02 0.04 -17.0476846641348
0.05 0.04 -15.0784185663082
0.01 0.05 -47.1929447349942
0.02 0.05 -47.360362206095
0.05 0.05 -26.5367022665595
0.01 0.06 -67.7859024339912
0.02 0.06 -75.7753688134894
0.05 0.06 -60.9239015317421
0.01 0.07 -121.330785836588
0.02 0.07 -148.057521042868
0.05 0.07 -115.423401314169
0.01 0.08 -175.191374566956
0.02 0.08 -210.994703826858
0.05 0.08 -200.834213385721
0.01 0.09 -206.865491132661
0.02 0.09 -261.808392568538
0.05 0.09 -268.26372518296
0.01 0.1 -239.36464071546
0.02 0.1 -288.307143697219
0.05 0.1 -294.20410187092
