D s LL
0.01 0 -304.967578632106
0.02 0 -305.804844370396
0.05 0 -306.419594440044
0.01 0.01 -299.381206971667
0.02 0.01 -302.753078289111
0.05 0.01 -306.333572494875
0.01 0.02 -287.217063014364
0.02 0.02 -288.094067531708
0.05 0.02 -288.820121300598
0.01 0.03 -270.863365852703
0.02 0.03 -259.677475651984
0.05 0.03 -241.171840741995
0.01 0.04 -279.243957320584
0.02 0.04 -245.875016648493
0.05 0.04 -197.756089721424
0.01 0.05 -317.802675848493
0.02 0.05 -339.605109468202
0.05 0.05 -454.886029334315
0.01 0.06 -458.756853005636
0.02 0.06 -554.61644088923
0.05 0.06 -720.448142563059
0.01 0.07 -727.24568635775
0.02 0.07 -950.223141969468
0.05 0.07 -1098.48779768787
0.01 0.08 -1019.57305259669
0.02 0.08 -1250.17686316371
0.05 0.08 -1516.17079771099
0.01 0.09 -1313.86968112223
0.02 0.09 -1521.76591134648
0.05 0.09 -1854.80226892819
0.01 0.1 -1492.25584942466
0.02 0.1 -1814.9655679979
0.05 0.1 -2058.64566020091
