D s LL
0.01 0 -32.8267650397811
0.02 0 -32.2547794856403
0.05 0 -32.073663762194
0.01 0.01 -32.5730359782641
0.02 0.01 -31.4104933947652
0.05 0.01 -31.137303601802
0.01 0.02 -31.7417649948196
0.02 0.02 -30.4941408390819
0.05 0.02 -29.733061808177
0.01 0.03 -30.8241575448224
0.02 0.03 -29.6086759759699
0.05 0.03 -27.5108139092311
0.01 0.04 -29.9381943017938
0.02 0.04 -28.1528776317002
0.05 0.04 -25.3657366284413
0.01 0.05 -29.0983397041861
0.02 0.05 -26.2144012982198
0.05 0.05 -23.3513062244413
0.01 0.06 -28.2211078557301
0.02 0.06 -24.4061895852249
0.05 0.06 -21.5680737041752
0.01 0.07 -26.5787702247614
0.02 0.07 -22.8139871582683
0.05 0.07 -20.2187752026044
0.01 0.08 -24.8950130454809
0.02 0.08 -21.5983056313624
0.05 0.08 -19.7441039056945
0.01 0.09 -23.5000055884352
0.02 0.09 -21.0817453990868
0.05 0.09 -21.1096044647075
0.01 0.1 -22.5816168045626
0.02 0.1 -21.8232693736033
0.05 0.1 -27.0932975854654
