D s LL
0.01 0 -98.7367759675394
0.02 0 -100.436740429405
0.05 0 -100.597155345733
0.01 0.01 -90.1563241252366
0.02 0.01 -93.1274820156367
0.05 0.01 -98.6799995795361
0.01 0.02 -76.4818462263886
0.02 0.02 -75.6614950817714
0.05 0.02 -80.4602320922762
0.01 0.03 -101.478224017514
0.02 0.03 -92.334872274969
0.05 0.03 -67.6248014927825
0.01 0.04 -206.332158556185
0.02 0.04 -179.354448864834
0.05 0.04 -157.776929662301
0.01 0.05 -402.630154721416
0.02 0.05 -371.726265153239
0.05 0.05 -251.611312370278
0.01 0.06 -499.506355873261
0.02 0.06 -444.373991035088
0.05 0.06 -404.825513204417
0.01 0.07 -588.943000233648
0.02 0.07 -528.145980981791
0.05 0.07 -460.323344923048
0.01 0.08 -637.569659294553
0.02 0.08 -642.626425164356
0.05 0.08 -565.786275575981
0.01 0.09 -682.712487801809
0.02 0.09 -709.778294580895
0.05 0.09 -664.97387594971
0.01 0.1 -716.19660328435
0.02 0.1 -730.051763961899
0.05 0.1 -714.450397498757
