D s LL
0.01 0 -11.1539472093688
0.02 0 -11.1539472093688
0.05 0 -11.0937825815855
0.01 0.01 -11.1539472093688
0.02 0.01 -11.1539472093688
0.05 0.01 -11.009467463842
0.01 0.02 -11.1539472093688
0.02 0.02 -11.0831371446573
0.05 0.02 -10.9248928893242
0.01 0.03 -11.1539472093688
0.02 0.03 -10.9988910026245
0.05 0.03 -10.8400527853834
0.01 0.04 -11.1539472093688
0.02 0.04 -10.9143935199074
0.05 0.04 -10.7549426783206
0.01 0.05 -11.1539472093688
0.02 0.05 -10.8296394881368
0.05 0.05 -10.6695600619868
0.01 0.06 -11.1539472093688
0.02 0.06 -10.7446253818166
0.05 0.06 -10.5839048129655
0.01 0.07 -11.086697590958
0.02 0.07 -10.6593497312192
0.05 0.07 -10.497979655017
0.01 0.08 -11.0026436436016
0.02 0.08 -10.5738135409988
0.05 0.08 -10.4117906750806
0.01 0.09 -10.9183526844556
0.02 0.09 -10.4880207568614
0.05 0.09 -10.3253478926478
0.01 0.1 -10.8338204727372
0.02 0.1 -10.4019787821954
0.05 0.1 -10.1977166384662
