D s LL
0.01 0 -53.3767246665958
0.02 0 -53.5899887474904
0.05 0 -54.9001736084098
0.01 0.01 -51.947837459682
0.02 0.01 -52.0206347356276
0.05 0.01 -53.8918977313789
0.01 0.02 -50.0010660332304
0.02 0.02 -47.9011209233935
0.05 0.02 -46.7183201376826
0.01 0.03 -46.5480179129322
0.02 0.03 -41.0605032313623
0.05 0.03 -38.9038405040522
0.01 0.04 -40.2156436907955
0.02 0.04 -34.3692224607204
0.05 0.04 -33.4166699804857
0.01 0.05 -40.0844908691087
0.02 0.05 -41.808315435997
0.05 0.05 -56.9929462252126
0.01 0.06 -83.5643110125561
0.02 0.06 -165.306566026015
0.05 0.06 -207.536680517821
0.01 0.07 -166.392034136233
0.02 0.07 -283.960796799839
0.05 0.07 -319.112111166256
0.01 0.08 -252.08402516834
0.02 0.08 -328.165454229884
0.05 0.08 -336.06349046892
0.01 0.09 -294.720867513743
0.02 0.09 -345.435990019331
0.05 0.09 -340.41864469958
0.01 0.1 -332.330622796103
0.02 0.1 -363.969286926025
0.05 0.1 -346.176274950468
