D s LL
0.01 0 -7.8446218607374
0.02 0 -8.01288066758282
0.05 0 -8.39796162913946
0.01 0.01 -7.54483631229283
0.02 0.01 -7.71030336018927
0.05 0.01 -8.33026053874433
0.01 0.02 -7.25342403640138
0.02 0.02 -7.41472045519831
0.05 0.02 -7.99859265583452
0.01 0.03 -6.9737028956504
0.02 0.03 -7.12886668391111
0.05 0.03 -7.57295052827807
0.01 0.04 -6.71029556468145
0.02 0.04 -6.85654110384612
0.05 0.04 -7.15512224022102
0.01 0.05 -6.46964123927888
0.02 0.05 -6.60302125434118
0.05 0.05 -6.74790628990514
0.01 0.06 -6.26070376797284
0.02 0.06 -6.37563701388898
0.05 0.06 -6.35514794482642
0.01 0.07 -6.0959440305235
0.02 0.07 -6.13447627577961
0.05 0.07 -5.98213657868726
0.01 0.08 -5.9926372853196
0.02 0.08 -5.87069149439218
0.05 0.08 -5.63615267927272
0.01 0.09 -5.97461730448278
0.02 0.09 -5.67773324479563
0.05 0.09 -5.32721778540485
0.01 0.1 -6.07449657573473
0.02 0.1 -5.58257653636065
0.05 0.1 -5.06911541184715
