D s LL
0.01 0 -1168.10539232372
0.02 0 -1181.20090271928
0.05 0 -1188.22573002128
0.01 0.01 -1088.24870971289
0.02 0.01 -889.667420946043
0.05 0.01 -881.260862238212
0.01 0.02 -3232.24593403283
0.02 0.02 -3014.9696435128
0.05 0.02 -2740.19828768924
0.01 0.03 -3984.47178246462
0.02 0.03 -3925.49837823053
0.05 0.03 -3820.41588920281
0.01 0.04 -4348.45378955204
0.02 0.04 -4349.46354534076
0.05 0.04 -4274.70690739586
0.01 0.05 -4612.18355091402
0.02 0.05 -4696.96271440135
0.05 0.05 -4704.92183430428
0.01 0.06 -4806.11110698157
0.02 0.06 -4943.28983910714
0.05 0.06 -5030.29449000689
0.01 0.07 -4960.91470426185
0.02 0.07 -5134.53990454924
0.05 0.07 -5307.53344169699
0.01 0.08 -5076.55174267762
0.02 0.08 -5313.6393466307
0.05 0.08 -5577.38501582799
0.01 0.09 -5222.8306969657
0.02 0.09 -5498.79556288545
0.05 0.09 -5774.70768451073
0.01 0.1 -5362.72095443569
0.02 0.1 -5678.48682243817
0.05 0.1 -5944.7508137233
