D s LL
0.01 0 -16.5111335341274
0.02 0 -16.17757711658
0.05 0 -16.8135877131883
0.01 0.01 -15.9779675685212
0.02 0.01 -15.649636117892
0.05 0.01 -16.2728077476492
0.01 0.02 -15.4549771424381
0.02 0.02 -15.1333094083085
0.05 0.02 -15.7400065520604
0.01 0.03 -14.9451909966889
0.02 0.03 -14.6321606905483
0.05 0.03 -15.1009082366111
0.01 0.04 -14.4526623264156
0.02 0.04 -14.1510057425558
0.05 0.04 -13.9833915167562
0.01 0.05 -13.9828646020782
0.02 0.05 -13.6964135138898
0.05 0.05 -12.6767991159494
0.01 0.06 -13.543255717181
0.02 0.06 -13.0346003492827
0.05 0.06 -11.4253275082556
0.01 0.07 -13.1440814182802
0.02 0.07 -12.3044365048802
0.05 0.07 -10.2554539012936
0.01 0.08 -12.7995075602236
0.02 0.08 -11.4979858099576
0.05 0.08 -9.20773094839958
0.01 0.09 -12.5291706178378
0.02 0.09 -10.4835578619001
0.05 0.09 -8.34479758114273
0.01 0.1 -12.1585422905745
0.02 0.1 -9.63269687830574
0.05 0.1 -7.7641092317738
