D s LL
0.01 0 -682.289802374806
0.02 0 -689.554126724296
0.05 0 -692.472546870088
0.01 0.01 -1079.03118485835
0.02 0.01 -457.853981769193
0.05 0.01 -456.823515906056
0.01 0.02 -2497.6068255892
0.02 0.02 -2359.96068428763
0.05 0.02 -2041.97507489329
0.01 0.03 -2958.77470157619
0.02 0.03 -2998.32679047957
0.05 0.03 -2948.32181286287
0.01 0.04 -3120.1985142268
0.02 0.04 -3156.40358075695
0.05 0.04 -3166.58583976787
0.01 0.05 -3182.6173602282
0.02 0.05 -3216.15388358033
0.05 0.05 -3295.45471851822
0.01 0.06 -3192.0137264856
0.02 0.06 -3301.37218409767
0.05 0.06 -3401.3184767269
0.01 0.07 -3236.59299507535
0.02 0.07 -3394.20209612781
0.05 0.07 -3524.10319708295
0.01 0.08 -3298.66105665111
0.02 0.08 -3493.67544824424
0.05 0.08 -3585.89551078344
0.01 0.09 -3372.93071441249
0.02 0.09 -3580.27094327652
0.05 0.09 -3626.0019295618
0.01 0.1 -3460.81367817528
0.02 0.1 -3657.11794076288
0.05 0.1 -3666.44120867751
