D s LL
0.01 0 -740.204879650129
0.02 0 -742.396795184408
0.05 0 -744.41565322015
0.01 0.01 -672.479998500291
0.02 0.01 -678.244312395546
0.05 0.01 -700.513219926451
0.01 0.02 -927.407065811459
0.02 0.02 -798.617082775347
0.05 0.02 -652.642994088833
0.01 0.03 -1458.60301898151
0.02 0.03 -1481.25023405824
0.05 0.03 -1373.41498135719
0.01 0.04 -2045.7158759642
0.02 0.04 -2017.23152141703
0.05 0.04 -1940.7761077919
0.01 0.05 -2338.6749290611
0.02 0.05 -2376.169370618
0.05 0.05 -2298.09180422766
0.01 0.06 -2696.31730254862
0.02 0.06 -2716.78181814915
0.05 0.06 -2607.89580081867
0.01 0.07 -2999.63209449997
0.02 0.07 -2962.78772601701
0.05 0.07 -2848.44125629602
0.01 0.08 -3220.32748472259
0.02 0.08 -3205.73533261605
0.05 0.08 -3158.70032384892
0.01 0.09 -3410.38128228508
0.02 0.09 -3436.46074181124
0.05 0.09 -3486.9232113455
0.01 0.1 -3596.20119670069
0.02 0.1 -3715.15481289655
0.05 0.1 -3829.43024642481
