D s LL
0.01 0 -34.5642338197995
0.02 0 -34.9295348940899
0.05 0 -35.5061357720462
0.01 0.01 -33.9103134197697
0.02 0.01 -34.0675815239524
0.05 0.01 -34.8984692014777
0.01 0.02 -32.7555380286395
0.02 0.02 -32.7100201739123
0.05 0.02 -32.2777670852768
0.01 0.03 -31.4735824496831
0.02 0.03 -30.3884159753467
0.05 0.03 -26.2262220105067
0.01 0.04 -30.3526152607379
0.02 0.04 -25.6735052472824
0.05 0.04 -20.4339152511531
0.01 0.05 -28.0164315783997
0.02 0.05 -20.2078676789464
0.05 0.05 -15.7285546179617
0.01 0.06 -26.378356496475
0.02 0.06 -16.4629603636433
0.05 0.06 -19.5974514887304
0.01 0.07 -30.5177919266969
0.02 0.07 -24.1463368756333
0.05 0.07 -88.5506762022328
0.01 0.08 -53.7925550637546
0.02 0.08 -74.8137743286794
0.05 0.08 -149.286799803533
0.01 0.09 -90.196617909341
0.02 0.09 -172.713727819783
0.05 0.09 -189.498262513894
0.01 0.1 -137.109111119884
0.02 0.1 -252.30293165907
0.05 0.1 -239.973237120028
