D s LL
0.01 0 -7.62474790362713
0.02 0 -7.97334128878683
0.05 0 -8.74079371936243
0.01 0.01 -6.76281500539555
0.02 0.01 -7.10217002277755
0.05 0.01 -7.84633017477915
0.01 0.02 -5.97038231320212
0.02 0.02 -6.28561713419547
0.05 0.02 -6.98550480332693
0.01 0.03 -5.30973476531392
0.02 0.03 -5.56895948034326
0.05 0.03 -6.18436916240666
0.01 0.04 -4.90540547345199
0.02 0.04 -5.03942950171769
0.05 0.04 -5.491627824262
0.01 0.05 -5.01063375898592
0.02 0.05 -4.867360162631
0.05 0.05 -5.00009064086375
0.01 0.06 -6.14809449186131
0.02 0.06 -5.38748027336307
0.05 0.06 -4.88790238651035
0.01 0.07 -9.40691508187781
0.02 0.07 -7.2631021809774
0.05 0.07 -5.49677309918293
0.01 0.08 -16.9244659086904
0.02 0.08 -11.8181621252485
0.05 0.08 -7.4817453926774
0.01 0.09 -31.7797245645933
0.02 0.09 -21.5671625741357
0.05 0.09 -12.0899572547282
0.01 0.1 -55.0423353564927
0.02 0.1 -39.9448875834707
0.05 0.1 -21.5362390213896
