D s LL
0.01 0 -62.1113680692123
0.02 0 -62.272482936631
0.05 0 -63.3162487627989
0.01 0.01 -61.0244786833218
0.02 0.01 -61.1439977930257
0.05 0.01 -63.053637036775
0.01 0.02 -59.1556365821193
0.02 0.02 -59.2714044489759
0.05 0.02 -61.2068809834174
0.01 0.03 -57.3396046323154
0.02 0.03 -57.3153306607591
0.05 0.03 -58.7416746183023
0.01 0.04 -55.6218389303317
0.02 0.04 -54.9922666503208
0.05 0.04 -56.2881981418708
0.01 0.05 -53.9278097259668
0.02 0.05 -52.872123807464
0.05 0.05 -53.2630263081336
0.01 0.06 -52.1862789818094
0.02 0.06 -51.1513642056907
0.05 0.06 -49.7377699091036
0.01 0.07 -51.2925307945456
0.02 0.07 -50.2478574034515
0.05 0.07 -46.3989007132298
0.01 0.08 -52.3225168727822
0.02 0.08 -50.1409863712854
0.05 0.08 -44.1234361941107
0.01 0.09 -57.8336415026917
0.02 0.09 -53.5935424421855
0.05 0.09 -44.5928042157129
0.01 0.1 -72.3959601379287
0.02 0.1 -65.7251077702868
0.05 0.1 -50.9613958593685
