D s LL
0.01 0 -38.2592787675089
0.02 0 -37.9769822448991
0.05 0 -38.2945369369475
0.01 0.01 -37.3817734762627
0.02 0.01 -37.043640804296
0.05 0.01 -37.3643030499491
0.01 0.02 -36.5192868477034
0.02 0.02 -36.1241622620456
0.05 0.02 -36.0332397114274
0.01 0.03 -35.6958273830478
0.02 0.03 -34.5664971851555
0.05 0.03 -34.3311145404586
0.01 0.04 -34.6268503476954
0.02 0.04 -33.0822268383684
0.05 0.04 -31.6553828166484
0.01 0.05 -33.5078177376804
0.02 0.05 -31.8244580887555
0.05 0.05 -28.4482680962358
0.01 0.06 -33.7866601850117
0.02 0.06 -30.6216569825989
0.05 0.06 -25.577522311204
0.01 0.07 -40.5904411530798
0.02 0.07 -32.2053855589149
0.05 0.07 -23.6040651717859
0.01 0.08 -53.2775179049355
0.02 0.08 -42.3184773247631
0.05 0.08 -24.5304611511224
0.01 0.09 -57.6889569946414
0.02 0.09 -50.6565087849228
0.05 0.09 -33.7064611231569
0.01 0.1 -58.5793003655355
0.02 0.1 -53.5390094606321
0.05 0.1 -46.9473912694354
