D s LL
0.01 0 -10.1130032293109
0.02 0 -10.1130032293109
0.05 0 -10.1130032293109
0.01 0.01 -10.1130032293109
0.02 0.01 -10.1130032293109
0.05 0.01 -10.1130032293109
0.01 0.02 -10.1130032293109
0.02 0.02 -10.1130032293109
0.05 0.02 -9.77312335632015
0.01 0.03 -10.1130032293109
0.02 0.03 -10.0525005509713
0.05 0.03 -8.98517660826608
0.01 0.04 -10.1130032293109
0.02 0.04 -9.24588367017288
0.05 0.04 -8.25003236101642
0.01 0.05 -10.1130032293109
0.02 0.05 -8.4740131919506
0.05 0.05 -7.65042476568487
0.01 0.06 -9.48683341788229
0.02 0.06 -7.79876631569854
0.05 0.06 -7.4170783855384
0.01 0.07 -8.66693854235195
0.02 0.07 -7.41427545604708
0.05 0.07 -8.14561914268022
0.01 0.08 -7.94015535456694
0.02 0.08 -7.98857790348725
0.05 0.08 -12.6531156042895
0.01 0.09 -7.46641467251381
0.02 0.09 -11.3118900797256
0.05 0.09 -29.7706861332823
0.01 0.1 -7.55734477481898
0.02 0.1 -20.413754428231
0.05 0.1 -54.0976007895709
