D s LL
0.01 0 -1711.04096995413
0.02 0 -1711.3466697997
0.05 0 -1711.57332144435
0.01 0.01 -1524.72336862798
0.02 0.01 -1508.3588453684
0.05 0.01 -1523.50191995357
0.01 0.02 -2979.97740769013
0.02 0.02 -2708.89909732916
0.05 0.02 -2547.56239025515
0.01 0.03 -4195.48403080005
0.02 0.03 -4206.05854051097
0.05 0.03 -4026.96339489318
0.01 0.04 -5006.33760183318
0.02 0.04 -5096.06004992559
0.05 0.04 -5088.41249909848
0.01 0.05 -5517.51520212108
0.02 0.05 -5795.81538613285
0.05 0.05 -5923.07396311418
0.01 0.06 -6032.45649263333
0.02 0.06 -6374.89797492706
0.05 0.06 -6637.84860035349
0.01 0.07 -6394.40557494484
0.02 0.07 -6777.25827589165
0.05 0.07 -7142.02704749861
0.01 0.08 -6634.36753425579
0.02 0.08 -7077.44599175895
0.05 0.08 -7405.68119672295
0.01 0.09 -6829.47252766752
0.02 0.09 -7346.49627793259
0.05 0.09 -7726.95670833345
0.01 0.1 -7029.81726959836
0.02 0.1 -7596.37373239703
0.05 0.1 -8145.72916204197
