D s LL
0.01 0 -8.39627816929552
0.02 0 -8.39627816929552
0.05 0 -8.19109164508135
0.01 0.01 -8.39627816929552
0.02 0.01 -8.39627816929552
0.05 0.01 -8.14359444903759
0.01 0.02 -8.39627816929552
0.02 0.02 -8.39627816929552
0.05 0.02 -8.0962202435816
0.01 0.03 -8.39627816929552
0.02 0.03 -8.39627816929552
0.05 0.03 -8.04897514597378
0.01 0.04 -8.39627816929552
0.02 0.04 -8.37779361916107
0.05 0.04 -8.00186557530913
0.01 0.05 -8.39627816929552
0.02 0.05 -8.32998626208041
0.05 0.05 -7.95489826703321
0.01 0.06 -8.39627816929552
0.02 0.06 -8.2822850788448
0.05 0.06 -7.90808028811825
0.01 0.07 -8.39627816929552
0.02 0.07 -8.234695262462
0.05 0.07 -7.86141905292491
0.01 0.08 -8.39627816929552
0.02 0.08 -8.1872222567735
0.05 0.08 -7.81492233977652
0.01 0.09 -8.39627816929552
0.02 0.09 -8.1398717681295
0.05 0.09 -7.76859830827272
0.01 0.1 -8.39627816929552
0.02 0.1 -8.09264977756118
0.05 0.1 -7.72245551737009
