D s LL
0.01 0 -64.3759754138065
0.02 0 -64.0585234842406
0.05 0 -64.5000969052898
0.01 0.01 -63.9738504161422
0.02 0.01 -63.5654391738208
0.05 0.01 -64.3561970252197
0.01 0.02 -63.481522505381
0.02 0.02 -62.2618830774849
0.05 0.02 -61.6263711581429
0.01 0.03 -60.9332616887541
0.02 0.03 -57.6832395895205
0.05 0.03 -55.183160923886
0.01 0.04 -56.0557254407867
0.02 0.04 -51.3662845282066
0.05 0.04 -49.6365455612055
0.01 0.05 -60.0366469967752
0.02 0.05 -92.0759990040937
0.05 0.05 -107.476496135141
0.01 0.06 -107.707496546735
0.02 0.06 -113.922154238167
0.05 0.06 -118.168131336692
0.01 0.07 -115.10352925146
0.02 0.07 -132.534357622129
0.05 0.07 -156.695339345345
0.01 0.08 -127.630609308716
0.02 0.08 -163.977951956474
0.05 0.08 -187.891918875333
0.01 0.09 -144.152639147212
0.02 0.09 -193.748968346892
0.05 0.09 -213.961017376706
0.01 0.1 -171.239973703614
0.02 0.1 -221.72116578373
0.05 0.1 -245.231796552754
