D s LL
0.01 0 -116.409025551209
0.02 0 -117.32688484248
0.05 0 -117.567763842156
0.01 0.01 -114.539233261233
0.02 0.01 -116.319739848547
0.05 0.01 -117.493826775288
0.01 0.02 -110.915765398713
0.02 0.02 -112.198809105788
0.05 0.02 -114.959916814419
0.01 0.03 -107.008234003832
0.02 0.03 -106.758786252476
0.05 0.03 -108.913118901183
0.01 0.04 -103.083608846881
0.02 0.04 -101.351941254489
0.05 0.04 -100.438232264788
0.01 0.05 -101.508472599312
0.02 0.05 -96.0365242064454
0.05 0.05 -90.2517824262034
0.01 0.06 -122.247058732373
0.02 0.06 -96.2661759023157
0.05 0.06 -81.9577675260794
0.01 0.07 -159.706324247272
0.02 0.07 -133.331838805025
0.05 0.07 -86.9676115488694
0.01 0.08 -189.206468662041
0.02 0.08 -164.428076428908
0.05 0.08 -138.85264868963
0.01 0.09 -255.115558788381
0.02 0.09 -236.89693863158
0.05 0.09 -224.899234690068
0.01 0.1 -336.014382078547
0.02 0.1 -362.899258776425
0.05 0.1 -366.564804473323
