D s LL
0.01 0 -11.1509614487565
0.02 0 -11.1509614487565
0.05 0 -11.1509614487565
0.01 0.01 -11.1509614487565
0.02 0.01 -11.1509614487565
0.05 0.01 -11.1509614487565
0.01 0.02 -11.1509614487565
0.02 0.02 -11.1509614487565
0.05 0.02 -11.1509614487565
0.01 0.03 -11.1509614487565
0.02 0.03 -11.1509614487565
0.05 0.03 -11.1509614487565
0.01 0.04 -11.1509614487565
0.02 0.04 -11.1509614487565
0.05 0.04 -11.1509614487565
0.01 0.05 -11.1509614487565
0.02 0.05 -11.1509614487565
0.05 0.05 -11.1509614487565
0.01 0.06 -11.1509614487565
0.02 0.06 -11.1509614487565
0.05 0.06 -11.1509614487565
0.01 0.07 -11.1509614487565
0.02 0.07 -11.1509614487565
0.05 0.07 -11.1509614487565
0.01 0.08 -11.1509614487565
0.02 0.08 -11.1509614487565
0.05 0.08 -11.1509614487565
0.01 0.09 -11.1509614487565
0.02 0.09 -11.1509614487565
0.05 0.09 -11.0919443041718
0.01 0.1 -11.1509614487565
0.02 0.1 -11.1509614487565
0.05 0.1 -10.9507183429419
