D s LL
0.01 0 -7.84765147330624
0.02 0 -7.33890441544687
0.05 0 -6.87439029794037
0.01 0.01 -7.82163587182191
0.02 0.01 -7.31532701836322
0.05 0.01 -6.85556777985047
0.01 0.02 -7.79572647963107
0.02 0.02 -7.29192652549223
0.05 0.02 -6.83706082999909
0.01 0.03 -7.76992607988205
0.02 0.03 -7.26870768999341
0.05 0.03 -6.81887809934766
0.01 0.04 -7.74423752293683
0.02 0.04 -7.24567538302235
0.05 0.04 -6.80102845830095
0.01 0.05 -7.71866372770241
0.02 0.05 -7.2228345961689
0.05 0.05 -6.78352100134047
0.01 0.06 -7.6932076829759
0.02 0.06 -7.2001904439234
0.05 0.06 -6.76636505170937
0.01 0.07 -7.66787244880256
0.02 0.07 -7.17774816617028
0.05 0.07 -6.74957016614698
0.01 0.08 -7.64266115784676
0.02 0.08 -7.15551313070842
0.05 0.08 -6.73314613967094
0.01 0.09 -7.61757701677534
0.02 0.09 -7.1334908357976
0.05 0.09 -6.71710301040471
0.01 0.1 -7.5926233076531
0.02 0.1 -7.11168691273024
0.05 0.1 -6.70145106444798
