D s LL
0.01 0 -860.874390631492
0.02 0 -861.300922119403
0.05 0 -862.254430446047
0.01 0.01 -824.521776575985
0.02 0.01 -828.11332130278
0.05 0.01 -823.351361230248
0.01 0.02 -839.92362700833
0.02 0.02 -865.619297003674
0.05 0.02 -893.605532032225
0.01 0.03 -1771.78540819412
0.02 0.03 -1786.13913200204
0.05 0.03 -1810.83490190879
0.01 0.04 -2813.57560970743
0.02 0.04 -2844.52972871861
0.05 0.04 -3018.80679789415
0.01 0.05 -3392.46367856097
0.02 0.05 -3595.25351403489
0.05 0.05 -3660.59987490429
0.01 0.06 -3860.00756173421
0.02 0.06 -4075.15612384145
0.05 0.06 -4104.0263989911
0.01 0.07 -4168.29319796266
0.02 0.07 -4268.82695133498
0.05 0.07 -4468.12074808498
0.01 0.08 -4325.29039072457
0.02 0.08 -4532.95837554668
0.05 0.08 -4674.42552851232
0.01 0.09 -4482.37797159367
0.02 0.09 -4734.00594354626
0.05 0.09 -4805.39094585632
0.01 0.1 -4616.35041339166
0.02 0.1 -4859.03461616911
0.05 0.1 -4892.66137017848
