D s LL
0.01 0 -46.9462349847568
0.02 0 -47.8667747891081
0.05 0 -52.6464079972956
0.01 0.01 -41.2891819085093
0.02 0.01 -42.0056337608684
0.05 0.01 -46.4388626058178
0.01 0.02 -37.1479007941306
0.02 0.02 -36.9380029980805
0.05 0.02 -39.5041104174846
0.01 0.03 -42.2495810246163
0.02 0.03 -33.5141620768575
0.05 0.03 -33.4540453685615
0.01 0.04 -105.827502294492
0.02 0.04 -42.881871039931
0.05 0.04 -29.9677006086424
0.01 0.05 -171.74233396824
0.02 0.05 -126.699533655081
0.05 0.05 -36.3877536965082
0.01 0.06 -236.631667795688
0.02 0.06 -212.567737877357
0.05 0.06 -104.338093698778
0.01 0.07 -310.217798972915
0.02 0.07 -264.121608661815
0.05 0.07 -210.120029910486
0.01 0.08 -407.637912128573
0.02 0.08 -357.967928540263
0.05 0.08 -256.74183784961
0.01 0.09 -512.553041744643
0.02 0.09 -496.531702826191
0.05 0.09 -335.135016974642
0.01 0.1 -590.401558675641
0.02 0.1 -605.004371104705
0.05 0.1 -478.929533063127
