D s LL
0.01 0 -7.12721914749837
0.02 0 -7.01456617358583
0.05 0 -7.33125987152768
0.01 0.01 -6.90648930839731
0.02 0.01 -6.7966511518142
0.05 0.01 -7.10714252416098
0.01 0.02 -6.69128549605655
0.02 0.02 -6.58496739474312
0.05 0.02 -6.88743250564259
0.01 0.03 -6.48314329295423
0.02 0.03 -6.38123991897513
0.05 0.03 -6.67334394514636
0.01 0.04 -6.28401863183935
0.02 0.04 -6.1876665739354
0.05 0.04 -6.46642349105046
0.01 0.05 -6.09639994988389
0.02 0.05 -6.00704529470219
0.05 0.05 -6.26864046763048
0.01 0.06 -5.92344819483025
0.02 0.06 -5.84293383263603
0.05 0.06 -6.08250079464307
0.01 0.07 -5.76917009125275
0.02 0.07 -5.69984891736015
0.05 0.07 -5.91119040958217
0.01 0.08 -5.6386300225095
0.02 0.08 -5.58351229242551
0.05 0.08 -5.75875492631639
0.01 0.09 -5.53820488190239
0.02 0.09 -5.50115075118736
0.05 0.09 -5.63032312486273
0.01 0.1 -5.4758835844856
0.02 0.1 -5.4618554130862
0.05 0.1 -5.53238229580773
