D s LL
0.01 0 -22.63551370435
0.02 0 -22.63551370435
0.05 0 -22.63551370435
0.01 0.01 -22.63551370435
0.02 0.01 -22.63551370435
0.05 0.01 -22.63551370435
0.01 0.02 -22.63551370435
0.02 0.02 -22.5176499446224
0.05 0.02 -22.1817012638333
0.01 0.03 -22.63551370435
0.02 0.03 -21.8714906112906
0.05 0.03 -20.413479877941
0.01 0.04 -22.2170976213283
0.02 0.04 -20.4372521709115
0.05 0.04 -18.4608708329365
0.01 0.05 -21.5767178552156
0.02 0.05 -18.7551804155493
0.05 0.05 -16.0763390325955
0.01 0.06 -20.2406065492227
0.02 0.06 -17.0377393365502
0.05 0.06 -14.1562058887005
0.01 0.07 -18.8515355466023
0.02 0.07 -15.9000839221411
0.05 0.07 -13.6549091224599
0.01 0.08 -17.6351915092202
0.02 0.08 -16.1863142572545
0.05 0.08 -17.8036078914033
0.01 0.09 -16.7326457678628
0.02 0.09 -21.1569402734139
0.05 0.09 -38.1600714126483
0.01 0.1 -17.5722715177772
0.02 0.1 -37.7116628405129
0.05 0.1 -68.7358528403036
