D s LL
0.01 0 -118.927087620251
0.02 0 -118.927087620251
0.05 0 -118.927087620251
0.01 0.01 -98.4264612731858
0.02 0.01 -101.904303426911
0.05 0.01 -108.961864630459
0.01 0.02 -89.4138792441651
0.02 0.02 -65.9209991418159
0.05 0.02 -71.2651824534683
0.01 0.03 -392.120132377996
0.02 0.03 -321.638502229048
0.05 0.03 -233.617350403382
0.01 0.04 -623.671165336537
0.02 0.04 -625.474940253726
0.05 0.04 -610.665877487519
0.01 0.05 -644.697949106538
0.02 0.05 -637.927472980151
0.05 0.05 -636.752910026484
0.01 0.06 -661.035287526618
0.02 0.06 -656.901490199075
0.05 0.06 -646.01594105876
0.01 0.07 -663.613537524397
0.02 0.07 -662.901876781289
0.05 0.07 -661.469674033068
0.01 0.08 -665.409746373204
0.02 0.08 -668.739555010128
0.05 0.08 -670.275396092532
0.01 0.09 -672.619194495655
0.02 0.09 -689.092423978113
0.05 0.09 -696.201462793562
0.01 0.1 -692.369203063343
0.02 0.1 -717.653924962421
0.05 0.1 -721.763632633235
