D s LL
0.01 0 -7.39396412873108
0.02 0 -6.88970361298009
0.05 0 -6.44981964201443
0.01 0.01 -7.22793408554683
0.02 0.01 -6.55735764337587
0.05 0.01 -6.11012787028547
0.01 0.02 -7.07619605787164
0.02 0.02 -6.24202361388729
0.05 0.02 -5.78490385773715
0.01 0.03 -6.88253936223865
0.02 0.03 -5.94788589167937
0.05 0.03 -5.47763132153375
0.01 0.04 -6.59743172174696
0.02 0.04 -5.68012194885249
0.05 0.04 -5.19262391757767
0.01 0.05 -6.34128996030642
0.02 0.05 -5.44511307748498
0.05 0.05 -4.93521442846262
0.01 0.06 -6.12096604274773
0.02 0.06 -5.25068297223887
0.05 0.06 -4.71198072697634
0.01 0.07 -5.94469953237472
0.02 0.07 -5.10635656462454
0.05 0.07 -4.53101128866965
0.01 0.08 -5.82225898800523
0.02 0.08 -5.02362266221665
0.05 0.08 -4.40220999113865
0.01 0.09 -5.76502035154164
0.02 0.09 -5.01617120240467
0.05 0.09 -4.33763425376723
0.01 0.1 -5.78594514848873
0.02 0.1 -5.10005949482618
0.05 0.1 -4.35185091522111
