D s LL
0.01 0 -20.043958407416
0.02 0 -19.5619180867959
0.05 0 -19.7821539728143
0.01 0.01 -19.739736467139
0.02 0.01 -19.259307960024
0.05 0.01 -19.328097796509
0.01 0.02 -19.4367931533082
0.02 0.02 -18.6293209952205
0.05 0.02 -18.5327563084385
0.01 0.03 -19.1354111569575
0.02 0.03 -17.8394566321067
0.05 0.03 -17.7442823134503
0.01 0.04 -18.6821925662427
0.02 0.04 -17.0579821236912
0.05 0.04 -16.9646321584275
0.01 0.05 -17.9983605479201
0.02 0.05 -16.2872555061893
0.05 0.05 -16.1963259542334
0.01 0.06 -17.2166242191725
0.02 0.06 -15.530302475389
0.05 0.06 -15.4426099092566
0.01 0.07 -16.4453667242228
0.02 0.07 -14.7910034068479
0.05 0.07 -14.6868842281591
0.01 0.08 -15.6874697997191
0.02 0.08 -14.0743304859354
0.05 0.08 -13.9022994263489
0.01 0.09 -14.9466053686129
0.02 0.09 -13.3866467457345
0.05 0.09 -13.149285092449
0.01 0.1 -14.2274438905909
0.02 0.1 -12.7360804021126
0.05 0.1 -12.4367684732962
