D s LL
0.01 0 -873.111392913771
0.02 0 -873.444864846689
0.05 0 -874.807592000715
0.01 0.01 -823.375676870838
0.02 0.01 -790.434288239914
0.05 0.01 -736.44553473388
0.01 0.02 -1773.22298722086
0.02 0.02 -1786.91308205047
0.05 0.02 -1634.81300155615
0.01 0.03 -2215.73040319395
0.02 0.03 -2502.33049629306
0.05 0.03 -2616.54479821878
0.01 0.04 -2723.09009766911
0.02 0.04 -2950.99936287543
0.05 0.04 -3123.84745948324
0.01 0.05 -3052.26022613651
0.02 0.05 -3386.1653850397
0.05 0.05 -3481.60776055115
0.01 0.06 -3414.21427178901
0.02 0.06 -3614.28817451355
0.05 0.06 -4046.69407591725
0.01 0.07 -3623.89745190411
0.02 0.07 -3906.35774709698
0.05 0.07 -4315.89193094081
0.01 0.08 -3762.97107797562
0.02 0.08 -4214.34269035023
0.05 0.08 -4567.24638394007
0.01 0.09 -3875.40007339041
0.02 0.09 -4456.93849213528
0.05 0.09 -4791.03815892301
0.01 0.1 -4037.83596875233
0.02 0.1 -4618.11849468426
0.05 0.1 -4952.10120526652
