D s LL
0.01 0 -345.924068835806
0.02 0 -350.288158045071
0.05 0 -358.108882676824
0.01 0.01 -298.548485412105
0.02 0.01 -298.764096776629
0.05 0.01 -303.121767090784
0.01 0.02 -339.299288169482
0.02 0.02 -315.707020109103
0.05 0.02 -279.993516819935
0.01 0.03 -746.643365747657
0.02 0.03 -716.176997149114
0.05 0.03 -658.602900392873
0.01 0.04 -1182.15232075989
0.02 0.04 -1158.45711353419
0.05 0.04 -1095.33861020981
0.01 0.05 -1488.54473230624
0.02 0.05 -1505.39081744571
0.05 0.05 -1499.01642354217
0.01 0.06 -1629.46595150829
0.02 0.06 -1668.88877537444
0.05 0.06 -1776.63936467661
0.01 0.07 -1806.58213026666
0.02 0.07 -1844.19529169697
0.05 0.07 -1925.05276179826
0.01 0.08 -2008.6891494044
0.02 0.08 -2061.41006767729
0.05 0.08 -2057.79098971348
0.01 0.09 -2246.20125851686
0.02 0.09 -2297.58824574571
0.05 0.09 -2218.62152519432
0.01 0.1 -2450.98526627311
0.02 0.1 -2469.61539355905
0.05 0.1 -2370.19149958694
