D s LL
0.01 0 -31.9303452753926
0.02 0 -31.813122564998
0.05 0 -32.1285946674212
0.01 0.01 -31.3598605953199
0.02 0.01 -31.154105181654
0.05 0.01 -31.9009038362156
0.01 0.02 -29.9159208612667
0.02 0.02 -29.7124682917776
0.05 0.02 -30.9361022947677
0.01 0.03 -28.5230200484779
0.02 0.03 -27.7392633776533
0.05 0.03 -28.9223797816474
0.01 0.04 -26.6454764667582
0.02 0.04 -25.8814450103069
0.05 0.04 -26.730179118274
0.01 0.05 -24.9881993781185
0.02 0.05 -24.2573390045924
0.05 0.05 -23.6213045148946
0.01 0.06 -23.8226957174563
0.02 0.06 -22.9160710329907
0.05 0.06 -20.7181476301133
0.01 0.07 -23.8162059229101
0.02 0.07 -22.2146358352961
0.05 0.07 -18.1343826944152
0.01 0.08 -26.8174741232359
0.02 0.08 -23.4713785270482
0.05 0.08 -16.9880571854851
0.01 0.09 -37.3712384605303
0.02 0.09 -31.864639455774
0.05 0.09 -19.4651718734061
0.01 0.1 -59.7940909325797
0.02 0.1 -54.8761674099434
0.05 0.1 -30.752797802632
