D s LL
0.01 0 -343.029377182829
0.02 0 -345.652788129089
0.05 0 -353.618128587754
0.01 0.01 -309.624686360683
0.02 0.01 -306.519522848977
0.05 0.01 -310.571541639262
0.01 0.02 -271.083880789804
0.02 0.02 -256.264079557664
0.05 0.02 -247.385693773926
0.01 0.03 -470.367353824972
0.02 0.03 -366.560495216422
0.05 0.03 -248.109055691369
0.01 0.04 -848.785314396727
0.02 0.04 -788.396512741707
0.05 0.04 -634.53718691093
0.01 0.05 -1236.82550120072
0.02 0.05 -1256.73594741536
0.05 0.05 -1273.71477323389
0.01 0.06 -1538.05207587788
0.02 0.06 -1803.68503282925
0.05 0.06 -1911.45327964229
0.01 0.07 -1861.87575069245
0.02 0.07 -2139.29189393186
0.05 0.07 -2212.87476229857
0.01 0.08 -2252.45298858172
0.02 0.08 -2417.29538165319
0.05 0.08 -2435.72661951248
0.01 0.09 -2504.99233364573
0.02 0.09 -2654.92754370172
0.05 0.09 -2666.4748887433
0.01 0.1 -2709.01278330346
0.02 0.1 -2810.43087043238
0.05 0.1 -2829.13601294227
