D s LL
0.01 0 -27.9158541074617
0.02 0 -28.0622725835186
0.05 0 -28.46975344216
0.01 0.01 -27.62429172731
0.02 0.01 -27.750663916795
0.05 0.01 -28.3309616338637
0.01 0.02 -27.3400892186219
0.02 0.02 -27.1973517032992
0.05 0.02 -27.7674475601152
0.01 0.03 -26.9850896702316
0.02 0.03 -26.652999926807
0.05 0.03 -26.7316626395634
0.01 0.04 -26.4601711250196
0.02 0.04 -25.7496956231813
0.05 0.04 -25.6850443991716
0.01 0.05 -25.9596716136422
0.02 0.05 -24.8806491269169
0.05 0.05 -24.6701415922808
0.01 0.06 -25.1749515925002
0.02 0.06 -24.0000951243209
0.05 0.06 -23.6999551931841
0.01 0.07 -24.3794304434068
0.02 0.07 -23.1140703847026
0.05 0.07 -22.7425140089141
0.01 0.08 -23.6598777784323
0.02 0.08 -22.3238085016591
0.05 0.08 -21.7057886572616
0.01 0.09 -23.0457962038077
0.02 0.09 -21.6681117416026
0.05 0.09 -20.8001678569642
0.01 0.1 -22.5779306809183
0.02 0.1 -21.2018016976528
0.05 0.1 -20.0819250190675
