D s LL
0.01 0 -44.0721419172772
0.02 0 -44.2643314561526
0.05 0 -46.3691018441884
0.01 0.01 -41.1981868671571
0.02 0.01 -40.9521922357488
0.05 0.01 -43.0932308714725
0.01 0.02 -37.8428349678904
0.02 0.02 -36.777300052149
0.05 0.02 -37.8629451305617
0.01 0.03 -34.1297291395336
0.02 0.03 -31.8923770373193
0.05 0.03 -32.5593663887416
0.01 0.04 -30.8926131344345
0.02 0.04 -27.8376991460236
0.05 0.04 -27.9510523971585
0.01 0.05 -32.4322087496569
0.02 0.05 -26.604770217966
0.05 0.05 -26.0556785819494
0.01 0.06 -62.9382269889229
0.02 0.06 -41.6375146649641
0.05 0.06 -43.3408887722761
0.01 0.07 -119.713642293697
0.02 0.07 -124.696670540136
0.05 0.07 -98.5781789535162
0.01 0.08 -174.914976143883
0.02 0.08 -190.945845031289
0.05 0.08 -155.961482345613
0.01 0.09 -209.523404757621
0.02 0.09 -225.112016655336
0.05 0.09 -216.391114422236
0.01 0.1 -235.445538595778
0.02 0.1 -260.565632043605
0.05 0.1 -272.966475008378
