D s LL
0.01 0 -1746.60944765694
0.02 0 -1749.42185811329
0.05 0 -1750.27459942977
0.01 0.01 -1459.1515543435
0.02 0.01 -1446.87888011515
0.05 0.01 -1465.45839578625
0.01 0.02 -4058.38617622811
0.02 0.02 -3835.85092316762
0.05 0.02 -3562.06078314791
0.01 0.03 -6049.3915734274
0.02 0.03 -5829.99679394155
0.05 0.03 -5464.51799967117
0.01 0.04 -6705.55113865004
0.02 0.04 -6583.38638598398
0.05 0.04 -6369.26737801381
0.01 0.05 -6998.24739136874
0.02 0.05 -7028.34977703475
0.05 0.05 -6916.88528873182
0.01 0.06 -7200.71444807071
0.02 0.06 -7282.83344865336
0.05 0.06 -7223.93280022225
0.01 0.07 -7425.10126889372
0.02 0.07 -7435.34026175691
0.05 0.07 -7417.4727761978
0.01 0.08 -7555.35777434932
0.02 0.08 -7630.63745953002
0.05 0.08 -7598.0068470741
0.01 0.09 -7671.57901372504
0.02 0.09 -7763.12855727013
0.05 0.09 -7724.95268620017
0.01 0.1 -7780.59497840279
0.02 0.1 -7842.7357396908
0.05 0.1 -7807.40297878437
