Generation,MutationID,MutType,X,Y,Frequency,AlleleCount,Chr_Tot
650,3453,m1,8.0,5,0.00909091,1,110
650,25221,m1,8.0,5,0.00909091,1,110
650,10128,m1,8.0,5,0.00909091,1,110
650,4054,m1,8.0,5,0.00909091,1,110
650,17999,m1,8.0,5,0.00909091,1,110
650,25804,m1,8.0,5,0.00909091,1,110
650,14111,m1,8.0,5,0.00909091,1,110
650,29128,m1,8.0,5,0.00909091,1,110
650,10541,m1,8.0,5,0.00909091,1,110
650,6598,m1,8.0,5,0.00909091,1,110
650,25959,m1,8.0,5,0.00909091,1,110
650,240,m1,6.0,9,0.027027,2,74
650,10639,m1,6.0,9,0.027027,2,74
650,22920,m1,6.0,9,0.0135135,1,74
650,20017,m1,6.0,9,0.0135135,1,74
650,9440,m1,6.0,9,0.0135135,1,74
650,3118,m1,6.0,9,0.0135135,1,74
650,26434,m1,6.0,9,0.0135135,1,74
650,20747,m1,6.0,9,0.0135135,1,74
650,6598,m1,6.0,9,0.0135135,1,74
650,25221,m1,8.0,3,0.0135135,1,74
650,14111,m1,8.0,3,0.0135135,1,74
650,25959,m1,8.0,3,0.0135135,1,74
650,3118,m1,8.0,3,0.0135135,1,74
650,7668,m1,8.0,3,0.0135135,1,74
650,3701,m1,8.0,3,0.027027,2,74
650,9910,m1,8.0,3,0.0135135,1,74
650,27046,m1,8.0,3,0.027027,2,74
650,15978,m1,8.0,3,0.027027,2,74
650,27194,m1,8.0,3,0.0135135,1,74
650,7561,m1,8.0,3,0.0135135,1,74
650,240,m1,8.0,3,0.027027,2,74
650,28726,m1,8.0,3,0.0135135,1,74
650,9440,m1,8.0,3,0.0135135,1,74
650,6598,m1,8.0,3,0.0135135,1,74
650,11115,m1,8.0,3,0.0135135,1,74
650,3453,m1,8.0,3,0.0135135,1,74
650,23303,m1,8.0,3,0.0135135,1,74
650,14457,m1,8.0,3,0.0135135,1,74
650,1666,m1,4.0,6,0.0833333,1,12

651,8455,m1,8.0,1,0.0714286,1,14
651,11115,m1,8.0,1,0.0714286,1,14
651,6106,m1,8.0,1,0.0714286,1,14
651,969,m1,9.0,3,0.0119048,1,84
651,27358,m1,9.0,3,0.0119048,1,84
651,23303,m1,9.0,3,0.0119048,1,84
651,24694,m1,9.0,3,0.0238095,2,84
651,7668,m1,9.0,3,0.0119048,1,84
651,8455,m1,9.0,3,0.0238095,2,84
651,20910,m1,9.0,3,0.0238095,2,84
651,14457,m1,9.0,3,0.0119048,1,84
651,14111,m1,9.0,3,0.0119048,1,84
651,12175,m1,9.0,3,0.0119048,1,84
651,25804,m1,9.0,3,0.0119048,1,84
651,9440,m1,9.0,3,0.0119048,1,84
651,4294,m1,9.0,3,0.0119048,1,84
651,3042,m1,9.0,3,0.0119048,1,84

652,1792,m1,1.0,4,0.0208333,3,144
652,12197,m1,1.0,4,0.0277778,4,144
652,9440,m1,1.0,4,0.0138889,2,144
652,7561,m1,1.0,4,0.0138889,2,144
652,2597,m1,1.0,4,0.0208333,3,144
652,14340,m1,1.0,4,0.00694444,1,144
652,6106,m1,1.0,4,0.00694444,1,144
652,3042,m1,1.0,4,0.00694444,1,144
652,3453,m1,1.0,4,0.0208333,3,144
652,29923,m1,1.0,4,0.0138889,2,144
652,23303,m1,1.0,4,0.00694444,1,144
652,3701,m1,1.0,4,0.00694444,1,144
652,21492,m1,1.0,4,0.00694444,1,144
652,19471,m1,1.0,4,0.00694444,1,144
652,12699,m1,1.0,4,0.00694444,1,144
652,969,m1,1.0,4,0.00694444,1,144
652,26434,m1,1.0,4,0.00694444,1,144
652,28868,m1,1.0,4,0.00694444,1,144
652,9076,m1,1.0,4,0.0208333,3,144
652,12352,m1,1.0,4,0.00694444,1,144
652,4465,m1,1.0,4,0.00694444,1,144
652,20910,m1,1.0,4,0.00694444,1,144
652,8455,m1,1.0,4,0.00694444,1,144
652,18035,m1,1.0,4,0.00694444,1,144
652,7714,m1,1.0,4,0.00694444,1,144
652,14457,m1,3.0,6,0.0113636,1,88
652,3468,m1,3.0,6,0.0113636,1,88
652,3701,m1,3.0,6,0.0113636,1,88
652,18023,m1,3.0,6,0.0113636,1,88
652,21945,m1,3.0,6,0.0113636,1,88
652,23364,m1,3.0,6,0.0113636,1,88
652,9910,m1,3.0,6,0.0113636,1,88
652,6106,m1,3.0,6,0.0113636,1,88
652,240,m1,3.0,6,0.0113636,1,88
652,4294,m1,3.0,6,0.0113636,1,88
652,12477,m1,3.0,6,0.0113636,1,88
652,16915,m1,3.0,6,0.0113636,1,88
652,9440,m1,9.0,9,0.00549451,1,182
652,7561,m1,9.0,9,0.0164835,3,182
652,20676,m1,9.0,9,0.00549451,1,182
652,30366,m1,9.0,9,0.00549451,1,182
652,3042,m1,9.0,9,0.010989,2,182
652,6697,m1,9.0,9,0.00549451,1,182
652,22900,m1,9.0,9,0.010989,2,182
652,21553,m1,9.0,9,0.010989,2,182
652,26287,m1,9.0,9,0.00549451,1,182
652,23158,m1,9.0,9,0.010989,2,182
652,25959,m1,9.0,9,0.00549451,1,182
652,8455,m1,9.0,9,0.010989,2,182
652,19871,m1,9.0,9,0.00549451,1,182
652,11869,m1,9.0,9,0.00549451,1,182
652,16104,m1,9.0,9,0.00549451,1,182
652,15978,m1,9.0,9,0.00549451,1,182
652,28268,m1,9.0,9,0.00549451,1,182
652,20747,m1,9.0,9,0.010989,2,182
652,14340,m1,9.0,9,0.00549451,1,182
652,10541,m1,9.0,9,0.00549451,1,182
652,12352,m1,9.0,9,0.00549451,1,182
652,14111,m1,9.0,9,0.00549451,1,182
652,12699,m1,9.0,9,0.00549451,1,182
652,14457,m1,9.0,3,0.00793651,1,126
652,3042,m1,9.0,3,0.00793651,1,126
652,26257,m1,9.0,3,0.015873,2,126
652,3701,m1,9.0,3,0.00793651,1,126
652,4054,m1,9.0,3,0.015873,2,126
652,20910,m1,9.0,3,0.00793651,1,126
652,14111,m1,9.0,3,0.0238095,3,126
652,25814,m1,9.0,3,0.00793651,1,126
652,9123,m1,9.0,3,0.0238095,3,126
652,25959,m1,9.0,3,0.00793651,1,126
652,19033,m1,9.0,3,0.00793651,1,126
652,6598,m1,9.0,3,0.00793651,1,126
652,30723,m1,9.0,3,0.00793651,1,126
652,240,m1,9.0,3,0.00793651,1,126
652,7561,m1,9.0,3,0.00793651,1,126
652,14322,m1,9.0,3,0.0238095,3,126
652,11834,m1,9.0,3,0.00793651,1,126
652,30241,m1,9.0,3,0.00793651,1,126
652,12175,m1,9.0,3,0.00793651,1,126
652,14340,m1,9.0,3,0.00793651,1,126
652,771,m1,9.0,3,0.00793651,1,126
652,28887,m1,10.0,3,0.00641026,1,156
652,11834,m1,10.0,3,0.00641026,1,156
652,3701,m1,10.0,3,0.0128205,2,156
652,240,m1,10.0,3,0.00641026,1,156
652,18487,m1,10.0,3,0.00641026,1,156
652,10128,m1,10.0,3,0.0192308,3,156
652,26725,m1,10.0,3,0.00641026,1,156
652,27194,m1,10.0,3,0.00641026,1,156
652,3453,m1,10.0,3,0.0192308,3,156
652,20910,m1,10.0,3,0.00641026,1,156
652,14111,m1,10.0,3,0.00641026,1,156
652,6106,m1,10.0,3,0.00641026,1,156
652,14457,m1,10.0,3,0.0128205,2,156
652,4054,m1,10.0,3,0.00641026,1,156
652,3042,m1,10.0,3,0.0128205,2,156
652,14340,m1,10.0,3,0.00641026,1,156
652,7561,m1,10.0,3,0.00641026,1,156
652,19033,m1,10.0,3,0.00641026,1,156
652,9123,m1,10.0,3,0.00641026,1,156
652,27358,m1,10.0,3,0.00641026,1,156
652,30002,m1,10.0,3,0.00641026,1,156
652,30723,m1,10.0,3,0.00641026,1,156
652,9910,m1,10.0,3,0.00641026,1,156

653,16697,m1,2.0,6,0.015873,2,126
653,1792,m1,2.0,6,0.00793651,1,126
653,30538,m1,2.0,6,0.00793651,1,126
653,7668,m1,2.0,6,0.00793651,1,126
653,9373,m2,2.0,6,0.015873,2,126
653,26659,m1,2.0,6,0.00793651,1,126
653,3042,m1,2.0,6,0.00793651,1,126
653,6598,m1,2.0,6,0.00793651,1,126
653,18023,m1,2.0,6,0.0238095,3,126
653,26434,m1,2.0,6,0.00793651,1,126
653,10639,m1,2.0,6,0.00793651,1,126
653,11399,m1,2.0,6,0.015873,2,126
653,23364,m1,2.0,6,0.00793651,1,126
653,12477,m1,2.0,6,0.00793651,1,126
653,9440,m1,2.0,6,0.00793651,1,126
653,18464,m1,2.0,6,0.00793651,1,126
653,9910,m1,2.0,6,0.00793651,1,126
653,16104,m1,2.0,6,0.00793651,1,126
653,6106,m1,3.0,3,0.00909091,1,110
653,7561,m1,3.0,3,0.00909091,1,110
653,14111,m1,3.0,3,0.00909091,1,110
653,23970,m1,3.0,3,0.00909091,1,110
653,26659,m1,3.0,3,0.00909091,1,110
653,25221,m1,3.0,3,0.00909091,1,110
653,14340,m1,3.0,3,0.0181818,2,110
653,11115,m1,3.0,3,0.00909091,1,110
653,17999,m1,3.0,3,0.00909091,1,110
653,6598,m1,3.0,3,0.00909091,1,110
653,28047,m1,3.0,3,0.00909091,1,110
653,30273,m1,3.0,3,0.00909091,1,110
653,27517,m1,3.0,3,0.00909091,1,110
653,18023,m1,7.0,3,0.0277778,1,36
653,14322,m1,7.0,3,0.0277778,1,36
653,3801,m1,1.0,10,0.0208333,1,48
653,10639,m1,1.0,10,0.0208333,1,48
653,6598,m1,1.0,10,0.0208333,1,48
653,20208,m1,1.0,10,0.0208333,1,48
653,23944,m1,1.0,10,0.0416667,2,48
653,12477,m1,1.0,10,0.0208333,1,48
653,11399,m1,1.0,10,0.0208333,1,48
653,26257,m1,9.0,2,0.00666667,1,150
653,9076,m1,9.0,2,0.00666667,1,150
653,24694,m1,9.0,2,0.00666667,1,150
653,14457,m1,9.0,2,0.00666667,1,150
653,30080,m1,9.0,2,0.00666667,1,150
653,9123,m1,9.0,2,0.00666667,1,150
653,10128,m1,9.0,2,0.0133333,2,150
653,6598,m1,9.0,2,0.02,3,150
653,12175,m1,9.0,2,0.00666667,1,150
653,4472,m1,9.0,2,0.0133333,2,150
653,3042,m1,9.0,2,0.00666667,1,150
653,11115,m1,9.0,2,0.00666667,1,150
653,14340,m1,9.0,2,0.00666667,1,150
653,19033,m1,9.0,2,0.00666667,1,150
653,14111,m1,9.0,2,0.00666667,1,150
653,15978,m1,9.0,2,0.00666667,1,150
653,25804,m1,9.0,2,0.00666667,1,150
653,7668,m1,9.0,2,0.0133333,2,150
653,25276,m1,9.0,2,0.00666667,1,150
653,12699,m1,5.0,2,0.0166667,1,60
653,14340,m1,5.0,2,0.0166667,1,60
653,14102,m1,5.0,2,0.0166667,1,60
653,1792,m1,5.0,2,0.0333333,2,60
653,6106,m1,5.0,2,0.0166667,1,60
653,3801,m1,5.0,2,0.0166667,1,60
653,6598,m1,5.0,2,0.0166667,1,60
653,12745,m2,5.0,2,0.0166667,1,60
653,3701,m1,5.0,2,0.0166667,1,60

654,28328,m1,2.0,8,0.00892857,1,112
654,12477,m1,2.0,8,0.00892857,1,112
654,20208,m1,2.0,8,0.0267857,3,112
654,19060,m1,2.0,8,0.00892857,1,112
654,7714,m1,2.0,8,0.0178571,2,112
654,18513,m1,2.0,8,0.0178571,2,112
654,10639,m1,2.0,8,0.0357143,4,112
654,26659,m1,2.0,8,0.00892857,1,112
654,23364,m1,2.0,8,0.0267857,3,112
654,17999,m1,2.0,8,0.00892857,1,112
654,28653,m1,2.0,8,0.00892857,1,112
654,9440,m1,2.0,8,0.00892857,1,112
654,17999,m1,6.0,1,0.0119048,1,84
654,21945,m1,6.0,1,0.0119048,1,84
654,25221,m1,6.0,1,0.0119048,1,84
654,20048,m1,6.0,1,0.0119048,1,84
654,26988,m1,6.0,1,0.0119048,1,84
654,12352,m1,6.0,1,0.0119048,1,84
654,16697,m1,6.0,1,0.0119048,1,84
654,11834,m1,6.0,1,0.0238095,2,84
654,3453,m1,6.0,1,0.0119048,1,84
654,3042,m1,6.0,1,0.0119048,1,84
654,12745,m2,6.0,1,0.0119048,1,84
654,240,m1,6.0,1,0.0119048,1,84
654,22094,m1,2.0,6,0.00649351,1,154
654,19871,m1,2.0,6,0.0194805,3,154
654,16104,m1,2.0,6,0.012987,2,154
654,3453,m1,2.0,6,0.00649351,1,154
654,12477,m1,2.0,6,0.00649351,1,154
654,18464,m1,2.0,6,0.00649351,1,154
654,12699,m1,2.0,6,0.00649351,1,154
654,30143,m1,2.0,6,0.00649351,1,154
654,3801,m1,2.0,6,0.00649351,1,154
654,4829,m1,2.0,6,0.00649351,1,154
654,12197,m1,2.0,6,0.012987,2,154
654,21309,m1,2.0,6,0.00649351,1,154
654,8455,m1,2.0,6,0.00649351,1,154
654,27440,m1,2.0,6,0.00649351,1,154
654,24237,m1,2.0,6,0.00649351,1,154
654,2597,m1,2.0,6,0.00649351,1,154
654,4465,m1,1.0,5,0.02,1,50
654,23944,m1,1.0,5,0.02,1,50
654,21067,m1,1.0,5,0.02,1,50
654,969,m1,1.0,5,0.02,1,50
654,11399,m1,1.0,5,0.02,1,50
654,19471,m1,1.0,5,0.02,1,50
654,3453,m1,1.0,5,0.02,1,50
654,18023,m1,1.0,5,0.02,1,50
654,12197,m1,1.0,5,0.02,1,50
654,1792,m1,1.0,5,0.02,1,50
654,14340,m1,1.0,5,0.02,1,50
654,5976,m1,6.0,4,0.02,1,50
654,27736,m1,6.0,4,0.02,1,50
654,20048,m1,6.0,4,0.02,1,50
654,9440,m1,6.0,4,0.02,1,50
654,7714,m1,3.0,6,0.0294118,1,34
654,1792,m1,3.0,6,0.0294118,1,34
654,20910,m1,3.0,6,0.0294118,1,34
654,26659,m1,3.0,6,0.0294118,1,34
654,3042,m1,3.0,6,0.0294118,1,34
654,7229,m1,3.0,6,0.0294118,1,34
654,19060,m1,3.0,6,0.0294118,1,34
654,20208,m1,3.0,6,0.0294118,1,34
654,29420,m1,7.0,7,0.0119048,2,168
654,25305,m1,7.0,7,0.00595238,1,168
654,8455,m1,7.0,7,0.00595238,1,168
654,27075,m1,7.0,7,0.00595238,1,168
654,6598,m1,7.0,7,0.00595238,1,168
654,3701,m1,7.0,7,0.00595238,1,168
654,30790,m1,7.0,7,0.00595238,1,168
654,5346,m1,7.0,7,0.0119048,2,168
654,10639,m1,7.0,7,0.00595238,1,168
654,14340,m1,7.0,7,0.00595238,1,168
654,4294,m1,7.0,7,0.00595238,1,168
654,3042,m1,7.0,7,0.0119048,2,168
654,12352,m1,7.0,7,0.00595238,1,168
654,4637,m1,7.0,7,0.00595238,1,168
654,3801,m1,7.0,7,0.00595238,1,168
654,22900,m1,7.0,7,0.00595238,1,168
654,29128,m1,7.0,7,0.00595238,1,168
654,16104,m1,7.0,7,0.0178571,3,168
654,21492,m1,7.0,7,0.00595238,1,168
654,6106,m1,7.0,7,0.00595238,1,168
654,7668,m1,7.0,7,0.00595238,1,168
654,6759,m1,7.0,7,0.00595238,1,168
654,13483,m1,7.0,7,0.00595238,1,168
654,10541,m1,7.0,7,0.00595238,1,168
654,9910,m1,7.0,7,0.00595238,1,168
654,9440,m1,9.0,9,0.0416667,1,24
654,4765,m1,9.0,9,0.0416667,1,24
654,20017,m1,9.0,9,0.0416667,1,24
654,23158,m1,9.0,9,0.0416667,1,24
654,26256,m1,3.0,1,0.00694444,1,144
654,7561,m1,3.0,1,0.00694444,1,144
654,24757,m1,3.0,1,0.00694444,1,144
654,12699,m1,3.0,1,0.00694444,1,144
654,12278,m1,3.0,1,0.00694444,1,144
654,3118,m1,3.0,1,0.0208333,3,144
654,28184,m1,3.0,1,0.00694444,1,144
654,10639,m1,3.0,1,0.00694444,1,144
654,23303,m1,3.0,1,0.00694444,1,144
654,20910,m1,3.0,1,0.0138889,2,144
654,23122,m1,3.0,1,0.0138889,2,144
654,6106,m1,3.0,1,0.00694444,1,144
654,19083,m1,3.0,1,0.00694444,1,144
654,21032,m1,3.0,1,0.00694444,1,144
654,1792,m1,3.0,1,0.0138889,2,144
654,30720,m1,3.0,1,0.00694444,1,144
654,10439,m1,3.0,1,0.00694444,1,144
654,15978,m1,3.0,1,0.00694444,1,144
654,20048,m1,3.0,1,0.00694444,1,144
654,15992,m1,3.0,1,0.00694444,1,144
654,6598,m1,3.0,1,0.00694444,1,144
654,21309,m1,3.0,1,0.00694444,1,144
654,12352,m1,3.0,1,0.00694444,1,144

655,14340,m1,10.0,3,0.0365854,3,82
655,7668,m1,10.0,3,0.0121951,1,82
655,4637,m1,10.0,3,0.0121951,1,82
655,27358,m1,10.0,3,0.0121951,1,82
655,27194,m1,10.0,3,0.0243902,2,82
655,6598,m1,10.0,3,0.0243902,2,82
655,25959,m1,10.0,3,0.0121951,1,82
655,30421,m1,10.0,3,0.0121951,1,82
655,25221,m1,10.0,3,0.0121951,1,82
655,12745,m2,10.0,3,0.0243902,2,82
655,240,m1,10.0,3,0.0121951,1,82
655,17999,m1,10.0,3,0.0121951,1,82
655,4472,m1,10.0,3,0.0121951,1,82
655,20910,m1,10.0,3,0.0121951,1,82
655,19033,m1,10.0,3,0.0121951,1,82
655,14111,m1,10.0,3,0.0121951,1,82
655,3042,m1,10.0,3,0.0243902,2,82
655,14457,m1,10.0,3,0.0121951,1,82
655,27194,m1,9.0,4,0.0128205,1,78
655,10541,m1,9.0,4,0.025641,2,78
655,3042,m1,9.0,4,0.025641,2,78
655,23303,m1,9.0,4,0.0128205,1,78
655,12352,m1,9.0,4,0.0128205,1,78
655,20048,m1,9.0,4,0.0128205,1,78
655,6598,m1,9.0,4,0.0128205,1,78
655,20785,m1,9.0,4,0.0128205,1,78
655,27046,m1,9.0,4,0.0128205,1,78
655,30135,m1,9.0,4,0.0128205,1,78
655,7668,m1,8.0,1,0.0454545,2,44
655,3701,m1,8.0,1,0.0454545,2,44
655,12352,m1,8.0,1,0.0227273,1,44
655,25221,m1,8.0,1,0.0227273,1,44
655,21945,m1,8.0,1,0.0454545,2,44
655,20048,m1,8.0,1,0.0227273,1,44
655,14111,m1,8.0,1,0.0227273,1,44
655,12745,m2,9.0,7,0.0138889,1,72
655,27823,m1,9.0,7,0.0138889,1,72
655,6598,m1,9.0,7,0.0138889,1,72
655,21945,m1,9.0,7,0.0138889,1,72
655,30498,m1,9.0,7,0.0138889,1,72
655,20068,m1,9.0,7,0.0138889,1,72
655,14111,m1,9.0,7,0.0277778,2,72
655,3453,m1,9.0,7,0.0138889,1,72
655,13483,m1,9.0,7,0.0138889,1,72
655,22678,m1,9.0,7,0.0138889,1,72
655,3042,m1,8.0,5,0.0215054,4,186
655,20910,m1,8.0,5,0.0107527,2,186
655,27046,m1,8.0,5,0.0107527,2,186
655,6598,m1,8.0,5,0.0268817,5,186
655,27194,m1,8.0,5,0.00537634,1,186
655,5037,m1,8.0,5,0.00537634,1,186
655,26988,m1,8.0,5,0.00537634,1,186
655,4294,m1,8.0,5,0.00537634,1,186
655,3453,m1,8.0,5,0.00537634,1,186
655,18487,m1,8.0,5,0.00537634,1,186
655,8455,m1,8.0,5,0.00537634,1,186
655,9373,m2,8.0,5,0.00537634,1,186
655,8931,m1,8.0,5,0.0107527,2,186
655,22736,m1,8.0,5,0.0107527,2,186
655,9910,m1,8.0,5,0.016129,3,186
655,16697,m1,8.0,5,0.0107527,2,186
655,25804,m1,8.0,5,0.00537634,1,186
655,12352,m1,8.0,5,0.00537634,1,186
655,11834,m1,8.0,5,0.00537634,1,186
655,14322,m1,8.0,5,0.00537634,1,186
655,30145,m1,8.0,5,0.00537634,1,186
655,14111,m1,8.0,5,0.00537634,1,186

656,3701,m1,1.0,6,0.0263158,2,76
656,24237,m1,1.0,6,0.0131579,1,76
656,28298,m1,1.0,6,0.0131579,1,76
656,30091,m1,1.0,6,0.0131579,1,76
656,27517,m1,1.0,6,0.0263158,2,76
656,11399,m1,1.0,6,0.0131579,1,76
656,9373,m2,1.0,6,0.0131579,1,76
656,23944,m1,1.0,6,0.0131579,1,76
656,21945,m1,1.0,6,0.0131579,1,76
656,26659,m1,1.0,6,0.0131579,1,76
656,12745,m2,1.0,6,0.0131579,1,76
656,14340,m1,7.0,1,0.0178571,3,168
656,14111,m1,7.0,1,0.00595238,1,168
656,240,m1,7.0,1,0.0178571,3,168
656,8455,m1,7.0,1,0.0119048,2,168
656,23122,m1,7.0,1,0.00595238,1,168
656,7714,m1,7.0,1,0.00595238,1,168
656,969,m1,7.0,1,0.00595238,1,168
656,25959,m1,7.0,1,0.00595238,1,168
656,25221,m1,7.0,1,0.0119048,2,168
656,12352,m1,7.0,1,0.00595238,1,168
656,21867,m1,7.0,1,0.0119048,2,168
656,10541,m1,7.0,1,0.00595238,1,168
656,1792,m1,7.0,1,0.00595238,1,168
656,7668,m1,7.0,1,0.0119048,2,168
656,6106,m1,7.0,1,0.0119048,2,168
656,3453,m1,7.0,1,0.0119048,2,168
656,22678,m1,7.0,1,0.00595238,1,168
656,14322,m1,7.0,1,0.00595238,1,168
656,24694,m1,7.0,1,0.00595238,1,168
656,21945,m1,7.0,1,0.00595238,1,168
656,15992,m1,7.0,1,0.00595238,1,168
656,20048,m1,7.0,1,0.00595238,1,168
656,30813,m1,7.0,1,0.00595238,1,168

657,25959,m1,8.0,8,0.0238095,1,42
657,10541,m1,8.0,8,0.0238095,1,42
657,9076,m1,8.0,8,0.0238095,1,42
657,25305,m1,8.0,8,0.0238095,1,42
657,14457,m1,8.0,8,0.0238095,1,42
657,29703,m1,8.0,8,0.0238095,1,42
657,240,m1,8.0,8,0.0238095,1,42
657,5976,m1,8.0,8,0.0238095,1,42
657,5976,m1,8.0,6,0.020202,4,198
657,12699,m1,8.0,6,0.00505051,1,198
657,14457,m1,8.0,6,0.010101,2,198
657,9440,m1,8.0,6,0.0151515,3,198
657,240,m1,8.0,6,0.010101,2,198
657,20910,m1,8.0,6,0.00505051,1,198
657,7561,m1,8.0,6,0.00505051,1,198
657,22736,m1,8.0,6,0.010101,2,198
657,771,m1,8.0,6,0.00505051,1,198
657,8455,m1,8.0,6,0.010101,2,198
657,5346,m1,8.0,6,0.00505051,1,198
657,6598,m1,8.0,6,0.020202,4,198
657,27075,m1,8.0,6,0.00505051,1,198
657,25959,m1,8.0,6,0.00505051,1,198
657,4294,m1,8.0,6,0.00505051,1,198
657,14111,m1,8.0,6,0.00505051,1,198
657,3801,m1,8.0,6,0.00505051,1,198
657,7714,m1,8.0,6,0.00505051,1,198
657,26299,m1,8.0,6,0.010101,2,198
657,3042,m1,8.0,6,0.00505051,1,198
657,26383,m1,8.0,6,0.00505051,1,198
657,14340,m1,1.0,2,0.0263158,4,152
657,10639,m1,1.0,2,0.00657895,1,152
657,21037,m1,1.0,2,0.00657895,1,152
657,23122,m1,1.0,2,0.0131579,2,152
657,20048,m1,1.0,2,0.0131579,2,152
657,1792,m1,1.0,2,0.00657895,1,152
657,14457,m1,1.0,2,0.0131579,2,152
657,6598,m1,1.0,2,0.0197368,3,152
657,18023,m1,1.0,2,0.00657895,1,152
657,3453,m1,1.0,2,0.00657895,1,152
657,12745,m2,1.0,2,0.00657895,1,152
657,12352,m1,1.0,2,0.00657895,1,152
657,17999,m1,1.0,2,0.00657895,1,152
657,23970,m1,1.0,2,0.00657895,1,152
657,21492,m1,1.0,2,0.00657895,1,152
657,16104,m1,1.0,2,0.00657895,1,152
657,20910,m1,1.0,2,0.0131579,2,152
657,29980,m1,1.0,2,0.00657895,1,152
657,24757,m1,1.0,2,0.00657895,1,152
657,30772,m1,1.0,2,0.00657895,1,152
657,14322,m1,1.0,2,0.00657895,1,152
657,7561,m1,1.0,2,0.00657895,1,152
657,10439,m1,1.0,2,0.00657895,1,152
657,12197,m1,1.0,6,0.02,4,200
657,9440,m1,1.0,6,0.005,1,200
657,18513,m1,1.0,6,0.02,4,200
657,21492,m1,1.0,6,0.005,1,200
657,30637,m1,1.0,6,0.01,2,200
657,9910,m1,1.0,6,0.01,2,200
657,28468,m1,1.0,6,0.005,1,200
657,28298,m1,1.0,6,0.005,1,200
657,9373,m2,1.0,6,0.01,2,200
657,969,m1,1.0,6,0.005,1,200
657,11399,m1,1.0,6,0.01,2,200
657,19471,m1,1.0,6,0.01,2,200
657,27517,m1,1.0,6,0.005,1,200
657,20910,m1,1.0,6,0.01,2,200
657,17999,m1,1.0,6,0.015,3,200
657,6106,m1,1.0,6,0.005,1,200
657,12477,m1,1.0,6,0.005,1,200
657,4829,m1,1.0,6,0.005,1,200
657,20208,m1,1.0,6,0.005,1,200
657,5037,m1,1.0,6,0.005,1,200
657,26659,m1,1.0,6,0.01,2,200
657,16697,m1,1.0,6,0.005,1,200
657,7668,m1,8.0,3,0.0172414,3,174
657,14457,m1,8.0,3,0.00574713,1,174
657,12352,m1,8.0,3,0.00574713,1,174
657,30145,m1,8.0,3,0.00574713,1,174
657,29441,m1,8.0,3,0.00574713,1,174
657,11115,m1,8.0,3,0.00574713,1,174
657,3701,m1,8.0,3,0.00574713,1,174
657,20785,m1,8.0,3,0.00574713,1,174
657,4054,m1,8.0,3,0.0114943,2,174
657,9123,m1,8.0,3,0.0114943,2,174
657,19033,m1,8.0,3,0.0114943,2,174
657,8455,m1,8.0,3,0.00574713,1,174
657,17999,m1,8.0,3,0.00574713,1,174
657,16697,m1,8.0,3,0.0114943,2,174
657,29107,m1,8.0,3,0.00574713,1,174
657,969,m1,8.0,3,0.0114943,2,174
657,6598,m1,8.0,3,0.0229885,4,174
657,9440,m1,8.0,3,0.00574713,1,174
657,26257,m1,8.0,3,0.00574713,1,174
657,23303,m1,8.0,3,0.00574713,1,174
657,11834,m1,8.0,3,0.00574713,1,174
657,7561,m1,8.0,3,0.00574713,1,174
657,9910,m1,8.0,3,0.00574713,1,174
657,4294,m1,8.0,3,0.00574713,1,174
657,19083,m1,8.0,3,0.00574713,1,174
657,23609,m1,8.0,3,0.00574713,1,174
657,3453,m1,8.0,3,0.00574713,1,174

658,6598,m1,9.0,5,0.0416667,1,24
658,12745,m2,1.0,5,0.1,1,10
658,240,m1,6.0,1,0.0273973,4,146
658,3701,m1,6.0,1,0.0136986,2,146
658,14340,m1,6.0,1,0.0136986,2,146
658,11115,m1,6.0,1,0.00684932,1,146
658,12352,m1,6.0,1,0.00684932,1,146
658,26988,m1,6.0,1,0.00684932,1,146
658,3453,m1,6.0,1,0.00684932,1,146
658,4472,m1,6.0,1,0.00684932,1,146
658,10128,m1,6.0,1,0.00684932,1,146
658,12012,m1,6.0,1,0.00684932,1,146
658,5976,m1,6.0,1,0.00684932,1,146
658,30477,m1,6.0,1,0.00684932,1,146
658,6598,m1,6.0,1,0.0136986,2,146
658,3801,m1,6.0,1,0.00684932,1,146
658,24694,m1,6.0,1,0.00684932,1,146
658,31166,m1,6.0,1,0.00684932,1,146
658,3042,m1,6.0,1,0.00684932,1,146
658,12477,m1,3.0,7,0.0111111,1,90
658,18035,m1,3.0,7,0.0333333,3,90
658,30936,m1,3.0,7,0.0111111,1,90
658,10639,m1,3.0,7,0.0111111,1,90
658,7714,m1,3.0,7,0.0222222,2,90
658,27630,m1,3.0,7,0.0111111,1,90
658,16104,m1,3.0,7,0.0111111,1,90
658,24237,m1,3.0,7,0.0111111,1,90
658,12012,m1,3.0,7,0.0111111,1,90
658,12197,m1,3.0,7,0.0111111,1,90
658,28653,m1,3.0,7,0.0111111,1,90
658,3801,m1,3.0,7,0.0333333,3,90
658,17999,m1,3.0,7,0.0111111,1,90
658,28298,m1,3.0,7,0.0111111,1,90
658,23303,m1,3.0,7,0.0111111,1,90
658,30693,m1,3.0,7,0.0111111,1,90
658,29551,m1,3.0,7,0.0111111,1,90

659,17999,m1,1.0,1,0.0125,2,160
659,23303,m1,1.0,1,0.025,4,160
659,20910,m1,1.0,1,0.0375,6,160
659,23122,m1,1.0,1,0.00625,1,160
